NO_OF_FRAMES	1124
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-10-29, 15:24:47	11034.90356421
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
1187	11.86000	-25.397	175.333	1602.901	97.554	331.609	1365.558	265.161	130.126	1271.947	332.632	-86.469	1196.509	-170.113	333.826	1355.319	-344.321	138.518	1242.203	-422.434	-74.183	1205.728	135.005	437.461	820.271	149.251	333.919	441.332	140.882	405.461	68.904	101.248	449.044	27.105	177.330	292.579	24.503	136.905	220.515	27.661	-219.943	429.173	821.477	-230.650	339.313	447.788	-217.991	407.645	78.980	-172.853	456.814	29.638	-270.837	310.072	27.537	-240.731	236.413	29.143
1188	11.87000	-25.342	177.005	1607.120	97.639	332.818	1368.455	266.710	132.784	1273.364	337.694	-81.421	1194.722	-170.335	335.009	1358.112	-346.227	141.594	1242.172	-426.223	-70.204	1203.391	134.704	435.574	822.923	148.371	336.330	442.255	141.131	405.684	68.937	101.375	449.146	27.055	177.471	292.647	24.419	136.812	220.613	27.736	-219.610	427.076	823.575	-230.217	341.568	448.395	-218.216	407.891	78.969	-172.947	456.909	29.679	-270.792	310.039	27.612	-240.714	236.256	29.206
1189	11.88000	-25.324	178.833	1610.054	97.747	333.853	1371.549	268.592	135.678	1274.166	342.760	-76.031	1192.455	-170.615	336.150	1360.668	-347.186	144.902	1241.810	-429.591	-65.940	1200.660	134.520	433.262	825.896	147.898	338.788	443.204	141.213	406.065	68.972	101.534	449.186	27.030	177.510	292.637	24.222	136.457	220.682	27.708	-219.358	425.016	825.886	-230.058	343.740	449.721	-218.409	408.476	79.363	-173.134	456.921	29.645	-270.766	310.018	27.582	-240.580	236.368	28.978
1190	11.89000	-25.137	181.429	1613.682	97.907	334.908	1374.224	270.447	138.832	1274.644	347.135	-70.787	1189.879	-171.136	337.099	1363.014	-349.279	147.418	1241.537	-433.058	-61.583	1197.342	134.440	431.236	827.966	147.456	341.337	444.505	141.158	405.914	69.327	101.470	449.348	27.117	177.123	292.417	24.715	136.184	220.693	27.906	-219.352	422.911	828.083	-229.301	345.838	450.484	-218.484	408.614	79.431	-173.339	457.035	29.627	-271.127	310.103	27.670	-240.417	236.346	28.769
1191	11.90000	-25.282	183.396	1617.668	98.121	335.639	1376.815	272.455	142.128	1274.453	351.581	-65.070	1187.033	-172.028	338.096	1365.416	-351.030	150.695	1240.717	-436.610	-57.192	1194.737	134.223	429.133	830.006	146.662	343.246	445.112	141.130	406.252	69.120	101.624	449.294	27.000	177.441	292.610	24.397	136.569	220.644	27.858	-219.180	420.747	830.258	-228.840	348.173	451.243	-218.162	408.432	79.014	-173.386	457.061	29.650	-270.763	310.093	27.537	-240.279	236.419	28.663
1192	11.91000	-25.651	185.450	1620.505	98.219	336.494	1379.011	274.629	145.447	1274.441	356.104	-59.581	1183.625	-172.436	339.014	1367.486	-352.565	153.554	1240.367	-439.746	-52.655	1190.776	133.861	427.101	831.530	146.230	345.254	446.020	141.413	406.493	69.009	101.748	449.473	26.986	177.190	292.732	24.350	136.343	220.605	27.788	-219.014	418.682	832.178	-228.714	349.930	452.077	-218.236	408.523	78.713	-173.614	457.064	29.497	-270.829	310.071	27.441	-240.447	236.411	28.875
1193	11.92000	-25.448	187.727	1623.614	98.202	337.370	1381.131	276.839	148.961	1273.601	360.252	-54.155	1180.262	-172.773	339.898	1369.423	-354.299	156.913	1239.368	-443.079	-47.943	1187.240	133.832	424.774	833.024	145.783	347.374	446.587	141.624	406.649	69.147	101.886	449.542	26.975	177.245	292.534	24.531	136.528	220.742	27.754	-218.924	416.508	833.796	-228.456	352.008	452.923	-218.335	408.874	79.007	-173.858	457.269	29.465	-270.804	310.095	27.541	-240.216	236.471	28.865
1194	11.93000	-25.769	189.602	1626.074	98.572	338.151	1382.909	279.591	153.127	1272.165	364.297	-48.325	1176.996	-173.321	340.866	1371.058	-355.339	160.457	1237.875	-446.525	-43.053	1183.255	133.737	422.791	834.631	145.097	348.903	447.007	141.509	406.703	69.160	101.986	449.535	26.928	177.307	292.784	24.315	136.415	220.645	27.769	-218.626	414.728	835.711	-227.924	354.037	453.582	-218.196	409.082	79.149	-174.013	457.300	29.486	-270.875	310.134	27.546	-240.317	236.336	28.820
1195	11.94000	-25.566	191.757	1629.906	98.580	338.918	1384.849	281.624	156.849	1270.745	368.536	-42.000	1172.427	-173.853	341.784	1372.610	-356.653	164.099	1235.832	-449.393	-37.537	1178.775	133.742	420.649	836.269	144.358	351.136	447.607	141.403	407.096	69.107	102.061	449.556	26.849	176.927	292.460	24.726	136.286	220.608	27.830	-218.352	412.717	837.372	-227.787	355.825	454.549	-218.567	408.941	78.583	-174.168	457.460	29.404	-270.869	309.987	27.480	-240.208	236.451	28.872
1196	11.95000	-25.441	193.630	1631.740	98.651	339.811	1386.630	284.133	160.901	1269.341	372.517	-35.534	1167.787	-174.200	342.686	1374.216	-357.872	167.666	1233.604	-452.376	-32.195	1174.200	133.652	418.384	837.537	143.979	352.895	448.448	141.124	406.859	69.017	102.126	449.643	26.733	176.653	292.453	24.805	136.512	220.593	27.586	-218.114	410.956	838.830	-227.389	357.577	455.373	-218.359	409.457	79.121	-174.374	457.563	29.302	-270.692	310.017	27.451	-240.156	236.362	28.847
1197	11.96000	-25.282	195.492	1635.126	98.953	340.529	1388.225	286.240	165.476	1267.073	376.650	-28.674	1163.174	-174.753	343.909	1375.414	-358.878	171.160	1231.916	-455.431	-26.752	1169.631	133.549	416.159	839.315	143.469	354.685	449.190	140.845	407.124	68.869	102.128	449.610	26.597	176.884	292.526	24.511	136.167	220.648	27.693	-217.979	408.902	840.264	-226.372	358.980	455.982	-218.170	409.551	78.842	-174.479	457.600	29.337	-270.760	310.121	27.441	-240.062	236.446	28.875
1198	11.97000	-25.096	197.400	1636.430	98.897	341.393	1389.862	288.236	169.833	1264.670	380.240	-21.367	1157.512	-175.315	345.249	1376.577	-360.122	175.416	1229.334	-458.516	-20.924	1164.457	133.433	414.121	840.913	142.396	356.391	449.532	140.949	407.297	68.617	102.204	449.521	26.550	177.031	292.554	24.801	136.175	220.702	27.776	-217.678	406.948	841.323	-226.214	360.403	456.501	-218.432	409.678	78.947	-174.540	457.550	29.188	-270.944	309.899	27.617	-240.009	236.439	28.909
1199	11.98000	-25.267	199.488	1639.302	99.253	342.191	1391.176	290.272	174.714	1262.279	384.121	-13.976	1152.101	-175.901	346.438	1377.604	-361.113	179.645	1226.614	-460.892	-15.091	1159.005	133.373	412.008	841.996	141.466	358.026	450.165	140.918	407.352	68.875	102.267	449.467	26.487	176.597	292.317	24.563	136.015	220.771	27.792	-217.355	404.891	842.446	-225.719	361.578	457.174	-218.882	409.541	79.241	-174.631	457.659	29.132	-270.875	310.182	27.569	-240.040	236.359	28.854
1200	11.99000	-24.999	201.095	1641.154	99.292	342.946	1392.325	292.500	179.882	1259.662	387.686	-6.123	1146.202	-176.338	347.787	1378.607	-361.760	183.653	1223.982	-463.610	-8.836	1153.628	133.329	409.853	843.319	140.789	359.594	450.294	140.711	407.334	68.466	102.386	449.430	26.441	177.121	292.578	24.400	136.001	220.555	27.771	-217.115	402.677	843.405	-225.330	363.083	457.970	-218.802	409.894	79.267	-174.807	457.827	29.263	-270.955	310.114	27.590	-239.891	236.368	28.777
1201	12.00000	-24.997	202.597	1643.013	99.663	343.884	1393.391	294.396	184.973	1256.860	390.922	1.683	1139.788	-176.845	349.165	1379.577	-362.948	187.648	1221.572	-466.176	-2.706	1148.086	133.210	407.556	844.254	140.025	361.085	450.347	140.565	407.491	68.775	102.430	449.475	26.522	176.832	292.456	24.764	136.102	220.760	27.563	-216.773	400.762	844.323	-225.400	364.442	458.454	-219.054	410.180	79.185	-174.760	457.740	29.153	-270.893	309.958	27.440	-239.849	236.352	28.802
1202	12.01000	-24.795	203.895	1645.141	99.925	344.887	1394.581	295.986	190.126	1253.822	394.239	9.585	1133.779	-177.266	350.472	1380.489	-363.666	192.220	1218.531	-468.595	3.590	1142.827	133.327	405.125	844.928	139.192	362.507	450.435	140.492	407.672	68.396	102.492	449.496	26.660	176.562	292.379	24.773	136.076	220.597	27.445	-216.527	398.771	845.206	-225.077	365.568	458.554	-217.863	409.464	78.207	-174.907	457.708	29.198	-270.668	310.144	27.408	-239.856	236.279	28.781
1203	12.02000	-25.106	205.486	1646.086	100.055	345.798	1395.516	297.544	195.551	1250.474	397.122	18.042	1127.374	-177.720	351.716	1381.349	-364.308	196.491	1215.829	-470.496	10.218	1136.903	133.298	402.974	845.879	138.688	364.237	451.142	140.469	407.831	68.607	102.484	449.561	26.558	176.676	292.348	24.683	135.851	220.584	27.698	-216.334	396.796	846.105	-224.709	366.550	459.079	-217.946	409.750	78.072	-175.136	457.903	29.184	-270.712	310.109	27.435	-239.837	236.305	28.784
1204	12.03000	-25.744	206.663	1647.732	100.571	346.647	1396.172	299.017	200.838	1247.625	399.840	26.482	1120.574	-178.251	352.907	1382.042	-363.754	201.853	1212.235	-472.373	17.089	1130.929	133.492	400.407	846.643	137.948	365.585	451.244	140.511	407.926	68.926	102.495	449.581	26.606	176.373	292.228	24.751	135.837	220.584	27.581	-216.110	394.846	847.080	-224.067	367.925	459.431	-217.781	409.685	78.343	-175.139	457.848	29.072	-270.801	310.091	27.406	-239.868	236.228	28.837
1205	12.04000	-25.668	208.086	1649.010	100.980	347.313	1396.746	300.045	206.092	1244.148	402.302	34.685	1114.105	-178.426	354.062	1382.752	-364.808	206.153	1208.953	-474.254	24.066	1124.512	133.284	397.905	847.124	137.243	367.133	451.694	140.282	407.799	68.868	102.512	449.615	26.512	176.233	292.236	25.079	135.846	220.640	27.726	-215.974	392.680	848.167	-223.627	369.144	459.913	-219.113	410.487	79.453	-175.115	457.881	29.090	-270.932	309.869	27.528	-239.786	236.254	28.955
1206	12.05000	-25.821	209.633	1650.252	101.596	348.201	1397.252	301.526	211.410	1240.626	405.101	43.435	1107.138	-178.661	355.190	1383.339	-365.442	210.775	1206.326	-476.015	31.270	1118.128	133.516	395.714	847.882	136.578	368.404	451.640	139.829	407.945	68.501	102.475	449.578	26.488	176.403	292.468	24.992	135.795	220.562	27.637	-215.495	390.657	848.513	-223.196	370.360	460.567	-218.407	409.920	78.471	-175.216	457.866	29.126	-270.737	310.031	27.451	-239.861	236.232	28.996
1207	12.06000	-26.476	211.251	1651.729	102.173	348.924	1397.702	302.641	216.570	1237.048	407.079	52.135	1099.986	-178.719	356.231	1383.864	-365.255	216.000	1202.371	-477.496	38.572	1111.256	133.517	393.610	848.507	135.994	370.191	452.085	139.844	408.130	68.267	102.512	449.634	26.423	176.057	292.259	25.137	135.494	220.588	27.532	-215.522	388.587	849.281	-222.779	371.565	461.006	-217.878	409.809	78.504	-175.280	457.897	29.240	-270.637	310.114	27.579	-239.858	236.159	28.833
1208	12.07000	-26.966	212.876	1652.776	102.777	349.522	1398.156	303.544	221.782	1232.923	409.059	60.940	1092.715	-178.713	357.225	1384.260	-365.202	220.881	1198.598	-478.565	46.298	1104.235	133.692	391.529	849.105	135.624	371.859	452.466	140.007	408.207	68.387	102.542	449.712	26.337	176.146	292.352	25.082	135.763	220.573	27.594	-215.127	386.339	849.662	-222.637	372.394	461.339	-217.924	409.942	78.328	-175.375	457.814	29.151	-270.636	310.002	27.603	-239.756	236.143	28.954
1209	12.08000	-27.056	214.650	1653.738	103.357	350.030	1398.503	303.828	226.933	1229.298	410.816	69.842	1085.654	-178.791	358.068	1384.474	-364.744	225.850	1195.235	-480.026	54.040	1097.283	133.546	389.780	849.600	135.358	373.518	452.604	139.955	408.572	68.360	102.467	449.922	26.304	176.167	292.171	24.931	135.749	220.563	27.530	-215.159	384.445	850.435	-222.299	373.159	461.460	-218.169	410.119	78.434	-175.236	457.854	29.150	-270.645	310.021	27.557	-239.644	236.178	28.950
1210	12.09000	-27.332	216.441	1655.450	103.957	350.412	1398.761	304.547	232.417	1224.721	412.499	79.168	1078.202	-178.978	358.748	1384.691	-365.753	230.429	1191.479	-481.041	61.742	1090.344	133.636	388.008	850.003	134.898	374.918	453.094	139.948	408.634	68.214	102.437	449.894	26.301	175.976	292.311	25.158	135.754	220.554	27.549	-215.093	382.549	851.134	-222.361	373.813	461.723	-217.808	410.022	78.459	-175.372	457.772	29.234	-270.583	309.938	27.402	-239.705	236.080	28.962
1211	12.10000	-27.637	218.288	1656.839	104.613	350.619	1399.036	304.884	237.649	1220.965	414.027	88.820	1070.472	-178.998	359.398	1384.815	-365.509	235.824	1187.913	-481.791	69.777	1082.973	133.537	386.120	850.101	134.937	376.666	453.098	139.919	408.838	68.077	102.505	449.972	26.354	176.064	292.174	25.179	135.829	220.557	27.587	-214.930	380.554	851.589	-222.196	374.624	461.991	-217.938	410.200	78.907	-175.327	457.712	29.282	-270.770	309.713	27.779	-239.591	236.137	28.832
1212	12.11000	-28.087	220.443	1658.039	105.313	350.658	1399.108	305.306	243.012	1216.434	415.708	98.806	1062.704	-179.093	359.842	1384.931	-364.553	241.013	1183.645	-482.700	77.797	1075.503	133.457	384.179	850.661	134.582	378.157	453.105	139.936	408.840	68.461	102.520	450.087	26.353	176.128	292.322	25.038	135.993	220.551	27.420	-214.870	378.707	852.187	-222.097	375.324	462.037	-218.080	410.252	78.414	-175.364	457.767	29.209	-270.606	309.917	27.668	-239.691	236.019	28.892
1213	12.12000	-28.006	222.505	1659.094	106.191	350.533	1399.209	305.579	248.213	1212.418	416.381	108.516	1054.908	-179.168	360.170	1384.974	-364.360	246.167	1180.167	-483.054	85.917	1068.123	133.550	382.726	850.866	134.536	379.415	453.390	139.798	408.994	68.144	102.515	450.109	26.302	176.269	292.532	25.241	135.775	220.511	27.450	-214.664	376.957	852.535	-222.278	376.137	462.540	-217.621	410.136	78.167	-175.435	457.887	29.273	-270.516	309.813	27.463	-239.553	236.082	28.780
1214	12.13000	-27.867	224.723	1660.768	107.163	350.196	1399.156	305.751	253.115	1208.550	417.337	118.413	1046.926	-179.271	360.363	1385.020	-363.622	251.643	1175.415	-483.110	94.451	1060.897	133.644	381.043	851.027	134.392	380.668	453.524	139.742	409.125	68.034	102.575	450.147	26.338	176.096	292.307	25.115	135.808	220.593	27.581	-214.457	375.076	852.991	-222.280	377.295	462.576	-218.384	410.444	78.594	-175.565	457.902	29.342	-270.555	309.863	27.722	-239.640	236.046	28.900
1215	12.14000	-28.134	226.811	1662.206	108.011	350.072	1399.096	305.883	258.006	1204.068	417.637	128.199	1039.514	-179.251	360.490	1384.968	-362.780	256.786	1172.093	-482.987	103.279	1052.955	133.543	379.390	851.126	134.392	381.858	453.790	139.973	409.284	67.968	102.614	450.285	26.432	176.211	292.178	25.037	135.736	220.481	27.491	-214.527	373.225	853.421	-222.490	378.053	462.969	-217.809	410.362	78.237	-175.484	457.725	29.320	-270.637	309.755	27.483	-239.512	236.050	28.813
1216	12.15000	-28.172	228.632	1663.115	109.052	349.844	1398.979	305.339	262.936	1200.022	418.495	138.598	1031.383	-179.191	360.393	1384.789	-362.526	262.226	1167.616	-482.762	112.017	1045.021	133.651	377.951	851.318	134.367	383.021	453.753	139.624	409.343	67.815	102.635	450.365	26.362	176.056	292.316	24.993	135.850	220.534	27.496	-214.344	371.508	853.644	-222.666	379.113	463.510	-217.904	410.564	78.291	-175.327	457.695	29.287	-270.627	309.822	27.540	-239.560	236.043	28.774
1217	12.16000	-28.063	231.025	1664.732	109.833	349.326	1398.489	305.130	267.509	1196.218	418.519	148.719	1024.771	-179.202	360.170	1384.633	-361.048	267.680	1163.465	-482.070	120.715	1037.373	133.452	376.551	851.439	134.509	384.206	453.869	139.625	409.093	67.568	102.586	450.292	26.446	175.964	292.305	25.308	135.789	220.513	27.519	-214.190	369.701	853.763	-222.767	380.040	463.954	-217.920	410.801	78.463	-175.609	457.937	29.305	-270.720	309.873	27.614	-239.477	236.104	28.705
1218	12.17000	-28.228	233.534	1665.801	110.628	348.968	1398.138	304.459	272.226	1192.130	418.190	158.422	1017.376	-179.120	359.859	1384.335	-360.331	272.877	1160.053	-481.503	129.649	1030.029	134.692	376.069	851.572	134.472	385.261	453.949	139.501	409.561	67.735	102.549	450.305	26.410	176.145	292.344	25.187	135.826	220.461	27.600	-214.121	368.025	854.071	-222.895	380.793	464.105	-218.265	410.819	78.963	-175.607	457.861	29.320	-270.846	309.781	27.554	-239.463	236.050	28.740
1219	12.18000	-28.045	235.441	1666.998	111.460	348.803	1397.998	303.855	276.554	1188.361	418.174	168.855	1010.816	-179.032	359.504	1384.053	-358.721	278.617	1155.887	-480.700	138.346	1022.942	133.931	374.361	851.250	134.476	386.760	453.836	139.668	409.601	68.040	102.503	450.239	26.372	176.054	292.401	25.067	135.923	220.432	27.335	-214.084	366.296	854.346	-223.014	381.907	463.968	-218.020	410.632	78.251	-175.491	457.794	29.337	-270.704	309.863	27.550	-239.426	236.010	28.763
1220	12.19000	-27.714	237.405	1667.841	112.360	348.478	1397.895	303.003	281.081	1184.755	416.882	179.128	1003.505	-178.813	359.294	1383.716	-357.752	284.023	1152.111	-479.736	147.315	1015.668	133.533	372.675	851.026	134.661	387.885	454.164	139.383	409.640	67.786	102.515	449.965	26.329	176.111	292.251	25.181	135.837	220.531	27.405	-213.854	364.690	854.201	-222.999	382.828	464.286	-218.242	411.088	78.317	-175.510	457.820	29.377	-270.665	309.877	27.638	-239.479	236.142	28.696
1221	12.20000	-27.796	239.284	1668.937	113.172	348.055	1397.701	301.909	285.585	1181.218	415.864	189.278	996.786	-178.541	359.062	1383.348	-355.883	289.433	1148.630	-478.386	156.189	1008.952	133.599	371.247	851.060	135.082	389.157	454.247	139.555	409.855	67.634	102.334	449.695	26.217	176.119	292.281	25.180	135.792	220.413	27.520	-213.859	363.250	854.424	-223.271	383.511	464.393	-217.932	411.190	78.621	-175.544	457.911	29.394	-270.887	309.887	27.654	-239.370	236.039	28.743
1222	12.21000	-27.211	241.221	1669.151	114.096	347.614	1397.416	300.872	290.105	1177.328	414.710	199.390	990.739	-178.295	358.937	1383.179	-355.243	294.648	1145.067	-477.090	164.945	1002.492	133.843	369.797	851.044	134.978	390.634	454.128	139.450	410.014	68.086	102.407	449.628	26.198	175.988	292.226	25.118	135.862	220.475	27.431	-213.498	361.870	854.509	-223.473	384.263	464.634	-218.161	411.290	78.382	-175.506	457.803	29.311	-270.680	309.855	27.446	-239.590	236.173	28.780
1223	12.22000	-26.962	243.034	1669.537	114.988	347.370	1397.108	300.114	294.578	1174.370	413.325	209.407	984.359	-178.080	358.823	1382.980	-352.987	299.996	1142.331	-475.259	173.840	995.799	134.155	368.459	851.088	135.253	391.833	454.378	139.313	409.925	67.360	102.296	449.678	26.141	176.000	292.283	25.229	136.258	220.388	27.218	-214.320	361.202	855.405	-223.768	384.873	464.825	-218.593	411.555	78.548	-175.588	457.926	29.352	-270.846	309.822	27.336	-239.548	236.220	28.706
1224	12.23000	-26.273	244.557	1670.229	115.761	347.057	1396.796	298.764	298.784	1171.192	411.148	219.322	978.530	-177.774	358.655	1383.012	-351.315	305.384	1139.186	-473.455	183.346	989.640	133.947	366.567	850.750	135.743	392.859	454.395	139.341	409.835	67.914	102.239	449.635	26.085	176.012	292.351	25.176	135.993	220.476	27.272	-213.289	359.519	855.249	-223.908	385.500	464.965	-218.481	411.458	78.581	-175.533	457.925	29.376	-270.881	309.897	27.358	-239.624	236.177	28.741
1225	12.24000	-25.453	246.225	1671.018	116.312	346.815	1396.398	297.536	303.074	1168.084	409.343	229.058	972.682	-177.245	358.437	1382.932	-349.150	311.124	1135.423	-471.093	193.060	983.037	134.426	365.198	850.716	136.017	394.245	454.256	139.613	409.753	67.443	102.302	449.583	26.126	175.819	292.142	25.266	136.216	220.468	27.185	-213.012	358.513	855.449	-223.772	386.305	464.931	-218.490	411.628	78.415	-175.483	457.951	29.367	-270.968	309.811	27.427	-239.535	236.176	28.630
1226	12.25000	-24.606	247.691	1671.313	116.905	346.600	1396.088	296.354	307.692	1164.279	407.393	238.713	967.229	-177.018	358.203	1382.914	-346.378	316.710	1133.066	-468.541	203.068	976.906	133.817	363.190	850.198	136.375	395.372	454.431	139.656	409.966	67.530	102.339	449.743	26.049	176.092	292.353	25.188	135.967	220.252	27.614	-212.674	357.338	855.585	-224.160	386.514	465.255	-217.997	411.557	78.067	-175.659	458.066	29.329	-270.914	309.899	27.404	-239.537	236.144	28.721
1227	12.26000	-23.050	248.819	1671.872	117.401	346.490	1395.811	294.639	311.787	1162.110	404.741	248.402	962.428	-176.757	357.935	1382.766	-344.286	321.894	1130.719	-465.770	212.913	971.019	135.039	362.576	850.417	136.661	396.402	454.732	139.997	410.161	67.243	102.466	449.787	26.041	176.149	292.385	25.113	135.947	220.654	27.441	-212.408	355.895	855.677	-224.310	387.042	465.469	-218.004	411.539	78.443	-175.618	457.981	29.292	-271.027	309.933	27.271	-239.589	236.190	28.667
1228	12.27000	-22.671	250.152	1672.687	117.775	346.534	1395.625	292.927	315.997	1159.186	401.973	258.092	957.485	-176.478	357.672	1382.411	-341.706	327.983	1127.111	-463.107	222.258	965.120	135.241	361.303	850.454	137.141	397.344	454.688	139.942	410.183	67.380	102.530	449.775	26.052	176.107	292.355	25.253	136.172	220.639	27.173	-212.438	354.589	855.834	-224.252	387.550	465.536	-218.318	411.799	78.600	-175.691	458.018	29.380	-270.794	310.027	27.361	-239.604	236.320	28.709
1229	12.28000	-21.043	251.256	1672.686	118.256	346.577	1395.480	290.940	320.271	1156.274	398.786	267.849	952.697	-176.018	357.411	1381.953	-339.309	333.293	1124.016	-460.279	231.817	959.455	135.230	360.059	850.245	137.571	397.879	454.439	140.141	410.341	67.071	102.649	449.824	26.087	175.981	292.380	25.125	135.452	220.471	27.541	-212.055	353.327	855.668	-224.486	388.011	465.680	-218.236	411.836	78.406	-175.558	458.113	29.366	-271.075	309.904	27.303	-239.484	236.192	28.623
1230	12.29000	-19.891	252.285	1672.548	118.621	346.669	1395.518	288.832	324.302	1154.153	395.041	277.766	948.325	-175.761	357.177	1381.640	-337.399	337.809	1121.934	-457.316	241.208	954.309	135.387	358.741	850.106	137.971	398.420	454.624	139.983	410.220	66.572	102.766	449.928	26.114	176.063	292.092	24.923	135.689	220.440	27.330	-211.931	352.108	855.368	-224.770	388.188	466.254	-218.385	412.050	78.512	-175.458	457.929	29.269	-270.917	309.958	27.384	-239.483	236.301	28.576
1231	12.30000	-18.079	253.719	1672.905	119.025	346.833	1395.448	286.845	329.398	1151.938	390.786	287.308	943.827	-175.211	356.825	1381.143	-335.014	342.590	1120.206	-454.338	250.313	949.028	135.428	357.382	850.035	138.502	398.651	454.691	140.334	410.383	66.779	102.824	449.954	26.100	176.064	292.409	25.282	135.518	220.578	27.289	-211.598	350.632	855.331	-224.537	388.801	465.812	-218.365	412.091	78.690	-175.570	457.922	29.197	-270.860	309.911	27.275	-239.525	236.272	28.640
1232	12.31000	-16.491	254.707	1673.118	119.485	346.917	1395.396	284.290	334.361	1149.569	386.603	297.020	939.107	-174.747	356.734	1380.733	-331.539	348.646	1116.898	-450.957	259.552	944.289	135.923	356.031	850.012	139.003	398.816	454.553	140.325	410.355	66.472	103.074	450.040	26.061	176.100	292.246	25.093	135.982	220.507	27.052	-210.312	348.921	854.235	-224.532	389.192	466.030	-218.341	411.872	78.213	-175.659	458.029	29.282	-270.976	309.925	27.378	-239.466	236.304	28.581
1233	12.32000	-14.912	255.626	1673.419	120.028	346.911	1395.186	282.069	339.571	1146.873	381.983	306.207	934.908	-174.253	356.727	1380.292	-328.126	353.950	1114.358	-447.430	269.079	939.522	136.057	354.653	849.948	139.503	398.970	454.449	140.401	410.271	66.378	103.048	449.957	26.147	176.193	292.312	25.052	135.901	220.646	27.216	-210.450	348.206	854.276	-224.693	389.457	465.735	-218.408	412.026	78.245	-175.658	458.018	29.220	-270.863	309.906	27.330	-239.426	236.369	28.563
1234	12.33000	-13.464	256.492	1673.245	120.696	346.889	1394.918	279.900	344.227	1144.806	377.657	315.266	930.905	-173.887	356.649	1379.927	-325.524	359.296	1112.662	-443.392	278.165	935.185	136.416	353.225	849.817	140.186	398.964	454.776	140.541	410.125	65.807	103.230	449.978	26.112	176.105	292.239	25.104	135.629	220.442	27.270	-210.355	347.314	854.116	-224.483	389.710	465.618	-218.915	412.203	78.813	-175.643	458.141	29.292	-270.928	309.912	27.307	-239.473	236.303	28.608
1235	12.34000	-11.815	257.510	1673.261	121.173	347.024	1394.594	277.685	349.100	1141.921	372.779	323.464	927.166	-173.337	356.610	1379.584	-322.825	363.761	1110.810	-439.202	287.415	930.791	136.285	352.143	849.839	140.829	399.058	454.699	140.722	410.184	66.211	103.222	450.146	26.261	176.170	292.378	25.065	135.702	220.429	27.306	-210.250	346.387	854.050	-224.910	389.305	466.447	-218.741	412.043	78.596	-175.667	458.044	29.237	-271.143	309.899	27.453	-239.437	236.320	28.605
1236	12.35000	-10.496	258.128	1673.260	121.602	347.259	1394.194	275.341	353.625	1139.538	368.089	331.930	923.333	-173.001	356.441	1379.331	-319.387	369.033	1109.544	-434.486	296.652	926.421	136.612	351.117	849.438	141.176	398.826	454.763	140.571	410.137	65.827	103.323	450.102	26.262	176.056	292.111	25.224	135.529	220.451	27.363	-209.975	345.548	853.875	-224.885	389.414	466.246	-219.576	412.846	79.712	-175.604	458.097	29.249	-271.066	309.950	27.354	-239.499	236.309	28.634
1237	12.36000	-8.834	258.799	1672.953	122.016	347.931	1393.904	272.876	358.040	1137.655	363.370	339.550	920.275	-172.640	356.223	1379.140	-315.365	374.262	1108.564	-429.813	305.843	922.662	136.949	350.132	849.149	141.603	398.741	454.970	140.765	410.304	65.982	103.462	450.215	26.256	176.120	291.840	25.345	135.811	220.406	27.182	-209.830	344.759	853.869	-224.938	389.571	466.254	-220.127	412.998	79.986	-175.581	458.013	29.115	-271.008	309.973	27.564	-239.533	236.262	28.662
