X [s]	1 Gast Med [V]	2 T Ant [V]	3 R Fem [V]	4 B Fem [V]	
12.492307	7.254944e-08	-1.925438e-06	1.975578e-07	-2.914857e-06	
12.493307	-1.035243e-07	-1.493961e-06	3.623554e-06	1.600211e-06	
12.494307	1.065396e-06	-6.368816e-07	4.416600e-06	5.761066e-06	
12.495307	5.880095e-06	-1.242007e-06	7.225395e-06	5.381903e-06	
12.496307	3.263381e-06	-1.355504e-06	6.013436e-06	5.346894e-06	
12.497307	-1.737194e-06	-1.414628e-06	1.220674e-06	4.912349e-06	
12.498307	3.765638e-06	-2.773786e-07	9.020320e-07	1.141289e-06	
12.499307	6.809611e-06	-8.381182e-07	-2.949694e-06	-5.858100e-06	
12.500307	4.813373e-06	-7.087512e-07	-7.498241e-06	-5.954073e-06	
12.501307	7.155255e-06	2.767738e-06	-7.275406e-06	-3.997074e-06	
12.502308	7.669918e-06	4.124467e-06	-8.870117e-06	-6.175045e-06	
12.503308	6.305937e-06	5.722716e-06	-1.272198e-05	-4.653933e-06	
12.504308	7.296027e-06	6.639582e-06	-1.507441e-05	-2.201868e-06	
12.505308	8.426990e-06	1.866861e-06	-1.145160e-05	-4.967534e-07	
12.506308	7.432868e-06	5.034106e-08	-2.675253e-06	2.596843e-06	
12.507308	4.494334e-06	1.110768e-06	2.380367e-06	4.927818e-06	
12.508308	-4.517694e-08	-1.935492e-06	3.484102e-06	3.315360e-06	
12.509308	-9.278740e-06	-2.240879e-06	6.234205e-06	-1.234041e-07	
12.510308	-1.234607e-05	1.922769e-06	3.387208e-06	6.666801e-07	
12.511308	-6.164742e-06	2.888094e-06	-2.489026e-06	-1.431249e-06	
12.512308	-6.348095e-06	6.286369e-08	1.270862e-06	-4.208596e-06	
12.513309	-7.061939e-06	-7.781462e-07	3.099130e-06	-1.749374e-07	
12.514309	-5.492631e-06	-1.344151e-06	2.337194e-06	-6.561680e-07	
12.515309	-7.204297e-06	-4.695213e-06	9.079846e-06	-1.232592e-06	
12.516309	-7.286637e-06	-6.552426e-06	8.909350e-06	3.371202e-06	
12.517309	-8.643304e-06	-6.458514e-06	3.833705e-06	1.387713e-06	
12.518309	-6.181274e-06	-3.910386e-06	3.434888e-06	5.190404e-07	
12.519309	1.309847e-07	-2.233114e-06	9.329793e-09	5.617289e-06	
12.520309	-5.543460e-07	-3.923040e-06	-2.267843e-06	5.968810e-06	
12.521309	-7.718896e-07	-1.953412e-06	-9.632749e-07	4.490359e-06	
12.522309	4.615519e-06	-2.416111e-06	5.406455e-07	4.774371e-06	
12.523309	5.084511e-06	-4.013541e-06	1.961963e-06	4.600884e-06	
12.524310	-2.012136e-06	4.218582e-06	-1.157205e-06	3.859049e-06	
12.525310	-4.958222e-06	7.737245e-06	-3.335769e-06	1.963089e-06	
12.526310	-3.241107e-06	3.503031e-06	-2.084705e-06	1.250519e-06	
12.527310	4.359603e-07	1.658932e-06	-4.450299e-07	5.352432e-07	
12.528310	6.899490e-06	-3.105148e-06	4.480285e-06	7.154045e-07	
12.529310	5.341406e-06	-3.352761e-06	5.287551e-06	3.698595e-06	
12.530310	3.297150e-06	2.420032e-06	1.952142e-07	1.840288e-06	
12.531310	7.398640e-06	2.264329e-06	-3.526114e-06	-1.755624e-06	
12.532310	5.855225e-06	3.854352e-07	-3.556423e-06	-7.215891e-07	
12.533310	3.385413e-06	-6.265227e-07	1.223770e-06	-2.775294e-06	
12.534310	2.683227e-06	4.823194e-07	1.954355e-06	-9.724481e-06	
12.535311	2.686515e-06	4.108480e-06	5.261798e-07	-1.202820e-05	
12.536311	5.504116e-06	2.507813e-06	5.754244e-06	-8.372809e-06	
12.537311	5.465299e-06	-3.583166e-08	6.287503e-06	-8.987360e-06	
12.538311	6.552569e-06	7.301922e-07	1.052707e-06	-1.375442e-05	
12.539311	9.640280e-06	-6.668152e-07	-3.099182e-06	-1.445392e-05	
12.540311	7.472910e-06	-3.394854e-06	-7.754326e-06	-9.668749e-06	
12.541311	1.274918e-06	-2.909386e-06	-9.512622e-06	-3.333626e-06	
12.542311	-7.491619e-06	-2.039765e-07	-1.055278e-05	-2.278623e-06	
12.543311	-1.176501e-05	2.459880e-07	-1.445344e-05	-3.357267e-06	
12.544311	-1.112862e-05	1.007126e-06	-1.364175e-05	1.517671e-06	
12.545311	-1.489494e-05	3.166895e-06	-2.453258e-07	8.359349e-06	
12.546312	-1.415151e-05	3.047572e-06	1.638470e-05	1.133869e-05	
12.547312	-9.367535e-06	6.139118e-06	1.501762e-05	1.251189e-05	
12.548312	-9.015468e-06	8.179813e-06	9.013060e-08	1.174935e-05	
12.549312	-4.232116e-06	3.322872e-06	-5.414973e-06	6.988061e-06	
12.550312	9.707681e-07	5.598752e-06	-4.813026e-06	3.680958e-06	
12.551312	2.994306e-06	1.032212e-05	-7.637547e-06	3.516873e-06	
12.552312	5.729790e-06	5.972341e-06	-5.202667e-06	3.454013e-06	
12.553312	4.808607e-06	1.992110e-06	-2.739178e-06	3.241670e-06	
12.554312	2.987997e-06	-1.395233e-06	-8.877497e-06	3.514605e-07	
12.555312	1.854920e-06	-3.683809e-06	-6.708757e-06	-2.154494e-06	
12.556312	3.842558e-06	-4.959477e-06	1.259229e-05	-1.717096e-07	
12.557313	8.362810e-06	-9.468896e-06	2.584052e-05	7.169137e-07	
12.558313	8.730016e-06	-8.000926e-06	1.928352e-05	3.054778e-07	
12.559313	7.904550e-06	-7.376329e-06	9.645373e-06	1.274854e-06	
12.560313	2.347843e-06	-1.175313e-05	7.387060e-06	-1.860695e-07	
12.561313	-5.409979e-06	-9.792637e-06	8.002011e-06	-1.444303e-06	
12.562313	-2.017812e-06	-5.998569e-06	5.601354e-06	-5.164445e-07	
12.563313	4.625900e-06	-2.004803e-06	1.128190e-06	-2.628776e-07	
12.564313	3.605090e-06	-9.538806e-07	-4.374938e-07	1.005675e-06	
12.565313	1.392447e-06	-3.818671e-06	-4.360654e-06	9.639241e-07	
12.566313	1.543600e-06	-2.954872e-07	-6.146659e-06	4.880434e-07	
12.567313	-6.034686e-07	2.577156e-06	-4.247728e-07	3.027873e-06	
12.568314	-2.861407e-06	7.258503e-07	-1.843052e-07	2.233980e-06	
12.569314	-7.787087e-07	2.165042e-06	-4.559323e-06	3.600669e-07	
12.570314	1.059649e-06	3.434974e-06	-6.843466e-06	4.295211e-06	
12.571314	-6.065585e-07	3.049492e-06	-8.570523e-06	8.077439e-06	
12.572314	-4.060943e-06	5.315511e-06	-6.311621e-06	6.541295e-06	
12.573314	-8.633277e-06	5.089232e-06	-1.764999e-06	2.572053e-06	
12.574314	-1.128513e-05	-2.534130e-07	2.451408e-06	1.291525e-06	
12.575314	-1.145196e-05	-1.932981e-06	4.673287e-06	1.696256e-06	
12.576314	-9.427685e-06	1.309883e-07	3.511181e-06	-2.005492e-06	
12.577314	-8.028436e-07	-1.875140e-06	2.835518e-06	-6.238714e-06	
12.578314	6.811590e-06	-2.613277e-06	1.555893e-06	-6.120318e-06	
12.579315	3.636455e-06	3.626837e-09	-7.412450e-07	-7.815258e-06	
12.580315	7.180401e-07	-9.623219e-07	-5.440572e-06	-1.238634e-05	
12.581315	2.648487e-06	-1.483956e-07	-1.018685e-05	-1.044300e-05	
12.582315	5.534740e-07	2.423812e-06	-1.087914e-05	-4.385355e-06	
12.583315	-1.297836e-06	3.811378e-06	-1.488677e-05	-4.151837e-06	
12.584315	1.514298e-07	6.537197e-06	-1.578392e-05	-6.824068e-06	
12.585315	6.801846e-08	4.724475e-06	-1.636601e-05	-7.935161e-06	
12.586315	-1.435858e-06	3.173438e-06	-2.680726e-05	-7.283337e-06	
12.587315	3.690759e-07	3.711830e-06	-1.958453e-05	-3.813871e-06	
12.588315	6.482904e-06	8.674305e-07	1.549718e-06	-1.209150e-06	
12.589315	5.824051e-06	2.200560e-06	4.333436e-06	-2.110911e-06	
12.590316	6.917807e-07	3.883580e-06	8.999115e-06	-2.331421e-06	
12.591316	8.423622e-07	1.243059e-06	2.733605e-05	1.101901e-06	
12.592316	1.193636e-06	-6.449550e-07	2.726093e-05	3.389992e-06	
12.593316	1.608290e-06	-2.409274e-06	6.260757e-06	3.615706e-06	
12.594316	3.865729e-07	-1.466658e-06	3.226835e-06	5.501569e-06	
12.595316	-6.003099e-07	-4.618676e-07	2.027256e-05	6.236513e-06	
12.596316	2.050646e-06	-2.161944e-06	2.866718e-05	7.599284e-06	
12.597316	2.447339e-06	-1.977001e-06	3.659705e-05	8.950906e-06	
12.598316	5.646732e-06	-2.167695e-06	3.572558e-05	5.937075e-06	
12.599316	7.003892e-06	-2.642608e-06	1.301337e-05	3.233414e-06	
12.600316	5.399072e-06	-1.749178e-08	-2.099798e-06	2.813275e-06	
12.601317	7.868819e-06	3.907824e-06	-7.028161e-06	6.434143e-06	
12.602317	3.868974e-06	2.846643e-06	-1.022880e-05	9.699567e-06	
12.603317	3.667165e-07	-2.228953e-06	-8.448583e-06	6.343466e-06	
12.604317	1.593060e-06	-2.896848e-06	-9.868609e-06	3.860596e-06	
12.605317	-6.015427e-08	-1.845362e-06	-1.434720e-05	4.061414e-07	
12.606317	1.662100e-06	3.600594e-07	-1.497359e-05	-4.971899e-06	
12.607317	1.507557e-06	1.910898e-06	-1.475414e-05	-3.429902e-06	
12.608317	-1.786782e-06	-1.736155e-07	-2.428614e-05	-1.334402e-06	
12.609317	-3.036040e-06	3.326098e-06	-2.976612e-05	-2.869794e-06	
12.610317	-7.080689e-06	3.165366e-06	-2.277524e-05	-1.182135e-06	
12.611317	-8.480498e-06	-3.904824e-06	-1.884023e-05	1.437716e-06	
12.612318	-7.308997e-06	-4.103867e-06	-1.407200e-05	-1.611922e-07	
12.613318	-9.649753e-06	-5.615213e-06	-1.225959e-05	-2.105974e-06	
12.614318	-6.410738e-06	-7.366418e-06	-8.768659e-06	-7.346542e-07	
12.615318	-1.700391e-06	-3.823323e-06	3.892399e-06	1.220758e-06	
12.616318	-3.744395e-06	-3.764023e-06	1.549036e-05	1.076995e-06	
12.617318	-1.588276e-06	-2.222131e-06	4.062733e-05	-7.666325e-07	
12.618318	2.567723e-06	-9.957355e-07	4.825933e-05	-1.623461e-06	
12.619318	1.878848e-06	-3.587405e-06	1.958380e-05	-1.392896e-06	
12.620318	1.624838e-06	-1.965021e-06	9.046967e-06	-2.434861e-06	
12.621318	-2.169910e-06	-3.297750e-06	5.658429e-06	-2.467554e-06	
12.622318	-8.656061e-06	-7.987077e-06	-4.389215e-06	-1.382359e-06	
12.623319	-7.867189e-06	-5.446752e-06	1.728877e-06	-3.489251e-06	
12.624319	-4.551799e-06	2.035143e-06	5.332719e-06	-4.799490e-06	
12.625319	-3.158294e-06	7.507696e-06	4.494075e-06	-3.915210e-06	
12.626319	-1.212694e-06	5.761299e-06	3.935680e-06	-5.791919e-06	
12.627319	-3.517150e-06	1.830315e-06	-2.206629e-06	-5.206180e-06	
12.628319	-6.758792e-06	5.405497e-07	-7.011393e-06	-3.603722e-06	
12.629319	-3.362328e-06	-2.455736e-06	-1.133849e-05	-7.397702e-06	
12.630319	3.767294e-06	-2.803757e-06	-1.355853e-05	-7.543501e-06	
12.631319	1.188815e-05	2.176662e-06	-1.668188e-05	-1.770033e-06	
12.632319	1.733667e-05	5.157502e-06	-2.188103e-05	8.168362e-07	
12.633319	1.729874e-05	3.659579e-06	-2.469132e-05	2.938261e-07	
12.634320	1.420186e-05	1.710869e-06	-2.170737e-05	2.537288e-06	
12.635320	7.954483e-06	3.861696e-06	-1.805483e-06	7.429949e-06	
12.636320	8.364156e-07	8.624307e-06	1.930690e-05	1.074468e-05	
12.637320	-2.570926e-06	8.987936e-06	2.630094e-05	1.299274e-05	
12.638320	-5.129310e-06	4.630127e-06	3.408400e-05	1.301221e-05	
12.639320	-6.553330e-06	3.727879e-06	4.682257e-05	7.575865e-06	
12.640320	-5.041289e-06	8.201857e-06	4.537808e-05	1.827800e-06	
12.641320	-4.919952e-06	1.133292e-05	1.227722e-05	-1.422696e-06	
12.642320	-2.231128e-06	1.031127e-05	-3.131680e-05	-4.061338e-06	
12.643320	-9.701525e-08	7.865354e-06	-6.046968e-05	-4.707920e-06	
12.644320	-3.623195e-06	5.683110e-06	-7.065979e-05	-3.506100e-06	
12.645321	-1.805352e-06	2.160849e-06	-6.070732e-05	-1.073481e-06	
12.646321	9.391230e-07	-2.217427e-06	-5.681696e-05	-5.386229e-07	
12.647321	-1.200182e-06	-2.968763e-06	-5.059815e-05	-3.849306e-06	
12.648321	9.948334e-07	-1.244828e-06	1.431770e-06	-3.500550e-06	
12.649321	6.039854e-06	-2.868618e-06	4.959948e-05	-3.567560e-07	
12.650321	7.166495e-06	-6.731016e-06	5.807124e-05	-6.196772e-07	
12.651321	3.835716e-06	-8.691295e-06	7.698447e-05	3.008640e-06	
12.652321	2.267665e-06	-1.069382e-05	6.909361e-05	8.754077e-06	
12.653321	4.453603e-06	-1.233157e-05	2.610768e-05	8.086660e-06	
12.654321	3.584472e-06	-1.088976e-05	2.795127e-05	7.467915e-06	
12.655321	-2.034666e-06	-1.081093e-05	3.602947e-05	5.793330e-06	
12.656322	-3.546313e-06	-1.094635e-05	1.363818e-05	-6.465667e-08	
12.657322	1.043674e-06	-6.985871e-06	-1.479517e-06	-2.761058e-06	
12.658322	5.870325e-07	-3.783814e-06	-9.824607e-06	-4.448696e-06	
12.659322	-2.231313e-06	-2.863594e-06	-6.858964e-06	-6.920215e-06	
12.660322	-3.189239e-06	-1.382475e-06	3.873663e-07	-7.758315e-06	
12.661322	-5.811516e-06	1.733447e-07	-1.211696e-05	-7.358741e-06	
12.662322	-4.731253e-06	-2.891841e-07	-2.950627e-05	-5.116669e-06	
12.663322	-1.540689e-06	1.065997e-07	-3.910703e-05	-5.962473e-06	
12.664322	1.354449e-06	5.081485e-06	-5.267532e-05	-8.545627e-06	
12.665322	4.508912e-06	7.615873e-06	-6.087154e-05	-4.294141e-06	
12.666322	4.194519e-06	5.263273e-06	-3.450052e-05	1.988046e-06	
12.667323	1.227172e-06	3.646861e-06	6.655352e-06	3.687991e-06	
12.668323	-3.346257e-06	1.200780e-06	3.158232e-06	1.993594e-06	
12.669323	-5.957633e-06	-1.303445e-06	-2.828755e-05	-2.678041e-06	
12.670323	-4.128763e-06	-1.240712e-06	-1.391889e-05	-3.016901e-06	
12.671323	-1.730098e-06	-3.093987e-06	3.439685e-05	3.037342e-06	
12.672323	-1.266314e-06	-3.570186e-06	6.596741e-05	3.800538e-06	
12.673323	-1.619139e-06	1.995998e-06	7.382409e-05	5.067605e-06	
12.674323	-1.072189e-06	4.141795e-06	4.780697e-05	1.119178e-05	
12.675323	-1.330333e-06	1.944747e-06	1.380854e-05	7.613708e-06	
12.676323	-1.184669e-06	2.773542e-06	5.584831e-06	1.521672e-06	
12.677323	1.433839e-06	4.174518e-06	-4.777577e-06	1.447278e-06	
12.678324	4.158383e-06	4.528249e-06	-2.167304e-05	-4.017996e-07	
12.679324	3.548083e-06	4.995254e-06	-3.855305e-05	-1.447455e-06	
12.680324	1.388213e-06	4.713852e-06	-5.447510e-05	-4.596900e-06	
12.681324	3.534771e-06	2.792550e-06	-3.752465e-05	-8.162584e-06	
12.682324	1.629270e-06	2.192444e-06	-2.155911e-05	-1.499471e-06	
12.683324	-4.274545e-06	2.312104e-06	-2.941934e-05	3.041153e-06	
12.684324	-2.500780e-06	-5.572694e-07	-2.851611e-07	-2.104155e-06	
12.685324	-2.176789e-06	-8.350361e-07	2.705164e-05	-5.746281e-06	
12.686324	-4.440679e-06	-7.915929e-07	1.364144e-05	-4.113236e-06	
12.687324	-3.442526e-06	-2.450996e-06	2.501874e-05	5.719601e-07	
12.688324	-4.288944e-06	-3.585375e-07	5.197857e-05	3.927474e-06	
12.689325	-5.141826e-06	-1.762232e-06	5.424086e-05	5.283918e-06	
12.690325	-3.963518e-06	-5.543061e-06	2.111150e-05	6.322586e-06	
12.691325	-5.589175e-07	-3.133907e-06	-2.895887e-05	3.772411e-06	
12.692325	5.978068e-07	1.412641e-06	-4.353018e-05	-4.054646e-07	
12.693325	-8.616614e-08	1.391148e-06	-3.897861e-05	-1.958863e-06	
12.694325	3.440312e-06	-2.649969e-06	-2.053947e-05	3.646485e-07	
12.695325	3.595466e-06	-4.935578e-06	9.891758e-06	2.033717e-06	
12.696325	3.741286e-06	-4.052966e-06	8.861588e-06	-2.016474e-06	
12.697325	8.040819e-06	9.798997e-08	2.736380e-05	7.741052e-07	
12.698325	5.989577e-06	2.811321e-06	5.610513e-05	8.902626e-06	
12.699325	3.260805e-06	1.664945e-06	1.684582e-05	5.505471e-06	
12.700326	6.901922e-06	4.002744e-06	-3.108234e-05	2.303603e-06	
12.701326	7.156056e-06	5.299600e-06	-3.791293e-05	2.423547e-06	
12.702326	1.407518e-06	2.407950e-06	-1.913935e-05	-2.006731e-06	
12.703326	6.070738e-07	2.316205e-06	1.707404e-05	6.532598e-07	
12.704326	3.737420e-06	3.408486e-06	3.493650e-05	1.260515e-06	
12.705326	1.587325e-06	2.849943e-06	5.808869e-06	-7.470970e-06	
12.706326	-1.455859e-06	7.212054e-07	-5.573374e-05	-1.036092e-05	
12.707326	-1.255001e-06	-1.752371e-06	-8.222325e-05	-1.039640e-05	
12.708326	-1.252559e-06	-2.389186e-06	-4.422637e-05	-1.115175e-05	
12.709326	-3.771669e-06	-4.000308e-06	-1.525488e-05	-1.096166e-05	
12.710326	-6.707797e-06	-7.318197e-06	-1.962022e-05	-8.946821e-06	
12.711327	-6.908200e-06	-6.399195e-06	2.381070e-06	-4.049900e-07	
12.712327	-6.404596e-06	-1.332292e-06	3.547932e-05	3.730232e-06	
12.713327	-5.617527e-06	1.458024e-07	3.938441e-05	2.298152e-06	
12.714327	-2.601039e-06	-5.104693e-07	7.232111e-05	5.033465e-06	
12.715327	-4.146870e-07	2.042800e-06	1.160582e-04	4.458512e-06	
12.716327	-3.564352e-07	2.638252e-06	7.731105e-05	2.351887e-06	
12.717327	1.369194e-06	2.313355e-06	1.748537e-05	6.705464e-06	
12.718327	1.988155e-06	5.058932e-06	5.914520e-06	1.060763e-05	
12.719327	4.514737e-07	4.433778e-06	-3.800502e-06	8.167876e-06	
12.720327	3.643903e-06	7.449779e-07	-2.016325e-05	3.665174e-06	
12.721327	7.282764e-06	-3.446885e-06	-2.638920e-05	4.226549e-06	
12.722328	7.446502e-06	-7.327530e-06	-3.875649e-05	6.863378e-06	
12.723328	7.826404e-06	-6.528856e-06	-4.898866e-05	4.214428e-06	
12.724328	3.705544e-06	-2.839986e-06	-4.007963e-05	2.478523e-06	
12.725328	-1.333524e-06	-2.958897e-07	-3.335006e-05	3.711899e-06	
12.726328	-5.026796e-07	-1.113100e-06	-4.002360e-05	-7.349803e-07	
12.727328	-2.502334e-06	-1.663503e-06	-3.860226e-05	-3.939220e-06	
12.728328	-5.062881e-06	-2.328341e-07	-1.894181e-05	-1.777510e-06	
12.729328	-3.223470e-06	-5.900734e-07	2.816479e-06	-3.869929e-06	
12.730328	-3.937270e-06	1.689163e-06	-3.316038e-06	-8.156629e-06	
12.731328	-2.586067e-06	3.188210e-06	-1.427589e-05	-1.083209e-05	
12.732328	-1.292612e-06	1.560755e-06	1.656394e-05	-1.242181e-05	
12.733328	-3.697136e-06	5.222734e-06	3.010845e-05	-1.081785e-05	
12.734329	-2.683150e-06	6.359403e-06	2.042463e-05	-7.897781e-06	
12.735329	-3.454154e-06	1.117631e-06	6.869933e-05	-7.279370e-06	
12.736329	-2.494883e-06	-1.319380e-06	8.183834e-05	-6.859628e-06	
12.737329	1.229719e-06	-2.132090e-06	1.585138e-05	-1.735034e-06	
12.738329	-9.616672e-07	-3.460794e-06	-2.299569e-06	3.826312e-06	
12.739329	-1.995629e-06	-4.276313e-06	6.979818e-06	5.065326e-06	
12.740329	-1.846693e-06	-3.855973e-06	-9.323723e-06	6.296058e-06	
12.741329	-2.369212e-06	-1.584873e-06	-1.167577e-05	7.007218e-06	
12.742329	-1.476639e-06	1.014633e-06	-1.690769e-05	5.051784e-06	
12.743329	-1.945644e-06	4.997840e-06	-4.808531e-05	5.108534e-06	
12.744329	-7.354372e-07	5.574930e-06	-6.205500e-05	7.338883e-06	
12.745330	8.319793e-07	1.524327e-06	-3.279864e-05	5.673321e-06	
12.746330	2.594856e-06	2.963327e-06	-1.723385e-05	2.810382e-06	
12.747330	6.112665e-06	4.535702e-06	-2.686174e-05	2.252449e-06	
12.748330	6.389664e-06	1.245740e-06	9.598819e-06	-2.374415e-06	
12.749330	6.089460e-06	1.222478e-06	4.887407e-05	-3.946243e-06	
12.750330	5.806955e-06	5.610042e-07	7.141863e-06	3.156531e-06	
12.751330	2.894726e-06	-3.805131e-06	-4.281491e-05	4.957631e-06	
12.752330	4.811389e-06	-4.696896e-06	-4.084057e-05	2.094609e-06	
12.753330	6.237158e-06	-8.396551e-07	-9.764068e-06	1.233392e-06	
12.754330	-1.260298e-06	-7.858987e-07	5.985093e-05	-1.501961e-07	
12.755330	-3.067369e-06	-6.653070e-06	1.080612e-04	9.486836e-07	
12.756331	8.144111e-07	-3.094428e-06	7.916529e-05	4.895897e-06	
12.757331	-2.597061e-06	6.102052e-06	3.185955e-05	5.960958e-06	
12.758331	-4.441605e-06	4.218246e-06	3.324234e-07	2.633134e-06	
12.759331	-1.700182e-06	1.721293e-06	-1.708844e-05	2.850898e-06	
12.760331	-2.763843e-06	1.351422e-06	-4.202412e-05	6.064769e-06	
12.761331	-6.085964e-06	-8.699903e-07	-7.817960e-05	2.677183e-06	
12.762331	-6.766367e-06	1.889150e-06	-7.771136e-05	8.316825e-07	
12.763331	-2.379512e-06	2.247806e-06	-4.287533e-05	3.556971e-06	
12.764331	4.690978e-06	-4.331709e-07	-1.236197e-05	-1.203369e-06	
12.765331	9.979148e-06	-1.283909e-06	1.011002e-05	-8.046811e-06	
12.766331	1.242442e-05	-4.767465e-06	5.153184e-05	-8.856491e-06	
12.767332	1.453733e-05	-8.395002e-06	8.996798e-05	-9.530653e-06	
12.768332	1.247329e-05	-8.749740e-06	7.104909e-05	-1.096528e-05	
12.769332	-4.967622e-06	-7.734986e-06	2.461960e-05	-1.139996e-05	
12.770332	-2.763426e-05	-6.338578e-06	-6.222528e-06	-1.104506e-05	
12.771332	-2.759742e-05	-1.412060e-06	-1.450713e-05	-9.496630e-06	
12.772332	-9.756294e-06	4.978813e-06	-4.708724e-06	-1.056099e-05	
12.773332	-1.499557e-06	6.889537e-06	-1.202537e-05	-1.303249e-05	
12.774332	1.664924e-06	4.959739e-06	-2.730485e-05	-1.052379e-05	
12.775332	5.525495e-06	4.194976e-06	-1.264006e-05	-2.800273e-06	
12.776332	-1.320298e-06	7.841263e-06	8.074399e-06	-4.440663e-07	
12.777332	-5.464376e-06	1.091792e-05	1.286555e-05	-1.964758e-06	
12.778333	-6.889328e-07	9.843261e-06	1.217321e-05	7.731491e-06	
12.779333	-5.042989e-07	5.254820e-06	-2.046678e-06	1.268612e-05	
12.780333	-5.056684e-08	-6.378539e-07	-1.851475e-05	6.006523e-06	
12.781333	2.369320e-06	-3.495988e-06	-1.055031e-05	9.054485e-06	
12.782333	1.541004e-06	-5.427995e-06	-6.494396e-06	1.229848e-05	
12.783333	3.153108e-06	-5.720914e-06	-3.852634e-05	8.159871e-06	
12.784333	7.882575e-06	-3.653872e-06	-6.865240e-05	7.865428e-06	
12.785333	1.036696e-05	-3.985490e-06	-5.294271e-05	7.236997e-06	
12.786333	7.387079e-06	-2.376997e-06	-2.047563e-05	5.151632e-06	
12.787333	2.388576e-06	-8.371062e-08	-7.207210e-06	7.705148e-06	
12.788333	1.188964e-06	-1.293173e-06	2.561359e-05	9.917082e-06	
12.789334	8.946335e-07	9.223588e-07	9.405334e-05	6.214717e-06	
12.790334	1.101419e-06	2.826884e-06	1.023307e-04	4.482434e-06	
12.791334	1.802581e-06	8.002369e-07	1.548947e-05	6.183058e-06	
12.792334	-1.001096e-06	-4.196418e-07	-4.916735e-05	3.066751e-06	
12.793334	-1.832446e-06	-2.863245e-07	-4.882166e-05	-2.397176e-08	
12.794334	1.865521e-06	2.694740e-06	-4.801479e-05	1.074554e-06	
12.795334	3.888612e-06	3.530177e-06	-3.703553e-05	3.257479e-06	
12.796334	3.234071e-06	9.459894e-07	8.609532e-06	5.126473e-06	
12.797334	3.585696e-06	-1.484870e-06	4.926634e-05	1.667011e-06	
12.798334	3.312180e-06	-4.761077e-06	5.691704e-05	-4.107500e-06	
12.799334	3.971960e-07	-4.374629e-06	3.006492e-05	-6.950285e-06	
12.800335	2.489802e-07	-3.883601e-06	7.314784e-07	-1.198998e-05	
12.801335	3.149812e-07	-3.607337e-06	1.796790e-06	-1.610401e-05	
12.802335	-2.713142e-06	1.450578e-06	6.011244e-06	-1.416097e-05	
12.803335	-3.195150e-06	1.818014e-06	1.373321e-05	-1.212379e-05	
12.804335	-2.214744e-06	-5.257497e-07	7.392673e-06	-1.131021e-05	
12.805335	-3.910080e-06	-1.345652e-07	-6.947332e-05	-1.039420e-05	
12.806335	-7.364397e-06	3.926599e-07	-1.042307e-04	-9.075423e-06	
12.807335	-7.641628e-06	3.036854e-06	-3.408175e-05	-3.551032e-06	
12.808335	-5.194263e-06	2.275033e-06	-1.091222e-05	-8.640099e-07	
12.809335	-3.170112e-06	1.018730e-06	-4.216136e-05	-3.598245e-06	
12.810335	-1.621110e-07	3.530632e-06	-6.128859e-06	-9.673700e-07	
12.811336	8.356560e-07	4.254907e-07	9.782893e-05	2.079823e-06	
12.812336	5.015016e-07	-1.948769e-06	1.500804e-04	1.671356e-06	
12.813336	1.759059e-06	-1.517328e-06	8.904393e-05	6.914939e-06	
12.814336	2.232479e-06	-5.582818e-06	2.986920e-05	1.340851e-05	
12.815336	3.648356e-07	-4.764392e-06	2.138607e-05	1.105663e-05	
12.816336	-3.604558e-06	-2.451916e-06	-5.444088e-06	5.157386e-06	
12.817336	-2.839342e-06	-4.329908e-06	-4.201929e-05	3.621843e-06	
12.818336	1.305705e-06	-2.738475e-06	-6.575019e-05	1.542030e-06	
12.819336	-8.287013e-07	-4.642081e-06	-7.962268e-05	1.520802e-07	
12.820336	-2.652378e-06	-7.000619e-06	-6.915305e-05	6.861813e-07	
12.821336	2.104952e-06	2.045027e-07	-4.306152e-05	-1.590215e-06	
12.822337	4.148845e-06	5.668477e-06	1.066406e-05	1.173877e-06	
12.823337	-4.221464e-07	6.548768e-06	9.891931e-05	3.062298e-06	
12.824337	-2.980974e-06	5.547884e-06	1.062337e-04	-5.856093e-07	
12.825337	-2.903995e-06	8.040194e-07	1.545247e-05	3.495963e-06	
12.826337	-4.546581e-06	2.294912e-06	-3.320703e-05	5.837518e-06	
12.827337	-4.164858e-06	7.528684e-06	-3.879822e-05	9.253090e-07	
12.828337	-3.026187e-06	7.028422e-06	-4.332574e-05	1.808332e-06	
12.829337	-1.474428e-06	7.224012e-06	-2.488301e-05	6.356358e-06	
12.830337	2.329530e-06	5.708018e-06	-5.679238e-06	7.685697e-06	
12.831337	2.692787e-06	-6.843168e-07	2.873894e-07	5.676644e-06	
12.832337	2.249039e-06	-4.820375e-06	8.707549e-06	3.335828e-06	
12.833338	7.460445e-06	-6.099793e-06	1.884889e-05	2.041498e-06	
12.834338	9.157307e-06	-3.000579e-06	4.377297e-06	-4.754691e-07	
12.835338	2.628543e-06	2.454567e-06	-2.649036e-05	-2.721299e-06	
12.836338	1.822947e-06	3.673975e-06	-3.749302e-05	-3.168441e-06	
12.837338	5.856714e-06	3.323586e-06	-3.139809e-05	-3.399294e-06	
12.838338	4.145179e-06	3.290300e-06	-1.785785e-05	-5.175006e-06	
12.839338	3.333813e-06	1.403912e-06	1.313656e-07	-7.504876e-06	
12.840338	5.170282e-06	-6.309815e-08	2.738715e-05	-9.397204e-06	
