NO_OF_SAMPLES	136
FREQUENCY	100
TIME_STAMP	2020-10-29, 15:06:34	9942.28641147
FIRST_SAMPLE	837
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 3
FORCE_PLATE_CORNER_POSX_POSY_X	1137.770020
FORCE_PLATE_CORNER_POSX_POSY_Y	573.268982
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	1133.949951
FORCE_PLATE_CORNER_NEGX_POSY_Y	114.096001
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	630.994019
FORCE_PLATE_CORNER_NEGX_NEGY_Y	120.760002
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	631.823975
FORCE_PLATE_CORNER_POSX_NEGY_Y	581.182007
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
837	8.36000	0.962597	1.040106	3.190890	0.366005	0.361808	0.128715	0.000000	0.000000	0.000000	
838	8.37000	1.100381	1.221495	3.190960	0.375528	0.334778	0.105767	0.000000	0.000000	0.000000	
839	8.38000	1.009715	1.107896	3.451081	0.466466	0.390075	0.105824	0.000000	0.000000	0.000000	
840	8.39000	0.991038	1.356080	3.889025	0.375152	0.361894	0.110526	0.000000	0.000000	0.000000	
841	8.40000	1.007282	0.949527	3.191485	0.420649	0.353037	0.137772	0.000000	0.000000	0.000000	
842	8.41000	1.056381	1.243527	3.452611	0.357234	0.362031	0.092064	0.000000	0.000000	0.000000	
843	8.42000	1.053666	0.971440	3.366047	0.420655	0.389648	0.119515	0.000000	0.000000	0.000000	
844	8.43000	0.986485	1.198683	3.189829	0.357015	0.370962	0.119719	0.000000	0.000000	0.000000	
845	8.44000	1.053490	1.108526	3.102294	0.448302	0.362571	0.119573	0.000000	0.000000	0.000000	
846	8.45000	0.916886	1.063153	3.101926	0.384306	0.380229	0.124225	0.000000	0.000000	0.000000	
847	8.46000	0.965086	1.152837	3.539624	0.393348	0.371135	0.119607	0.000000	0.000000	0.000000	
848	8.47000	0.963435	1.062494	3.365369	0.420498	0.362033	0.147112	0.000000	0.000000	0.000000	
849	8.48000	1.056969	1.220507	3.627680	0.384426	0.362118	0.101213	0.000000	0.000000	0.000000	
850	8.49000	0.918232	1.017246	3.452280	0.411538	0.371222	0.124075	0.000000	0.000000	0.000000	
