NO_OF_SAMPLES	136
FREQUENCY	100
TIME_STAMP	2020-10-29, 15:06:34	9942.28641147
FIRST_SAMPLE	837
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 2
FORCE_PLATE_CORNER_POSX_POSY_X	517.924011
FORCE_PLATE_CORNER_POSX_POSY_Y	474.072998
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	519.979004
FORCE_PLATE_CORNER_NEGX_POSY_Y	17.014200
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	17.079901
FORCE_PLATE_CORNER_NEGX_NEGY_Y	17.752501
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	16.074800
FORCE_PLATE_CORNER_POSX_NEGY_Y	475.464996
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
881	8.80000	4.607114	3.149472	561.153095	-15.864169	-1.933648	-0.228316	2.684561	-28.851503	0.000000	
882	8.81000	4.207068	2.664840	562.228115	-15.538150	-1.879615	-0.061666	2.611052	-28.182553	0.000000	
883	8.82000	3.944164	2.067507	564.106977	-15.193073	-2.016206	0.058916	2.861758	-27.435651	0.000000	
884	8.83000	3.722093	2.086383	564.552321	-14.856975	-2.061173	0.179018	2.954596	-26.820296	0.000000	
885	8.84000	3.662103	2.287211	566.964336	-14.546769	-2.188413	0.262034	3.168859	-26.174789	0.000000	
886	8.85000	4.095741	2.720154	566.782736	-14.255430	-2.259142	0.325254	3.264098	-25.699695	0.000000	
887	8.86000	4.323934	3.221345	566.957605	-14.027240	-2.357629	0.347588	3.420519	-25.324873	0.000000	
888	8.87000	4.823136	3.519204	565.972754	-13.863379	-2.492502	0.410716	3.630127	-25.099921	0.000000	
889	8.88000	5.341951	3.819060	564.719641	-13.862485	-2.800916	0.441726	4.148407	-25.174555	0.000000	
890	8.89000	5.700613	3.891303	562.930075	-13.862254	-3.036218	0.440949	4.555393	-25.258195	0.000000	
891	8.90000	6.147412	4.056135	560.515182	-13.989170	-3.308346	0.435325	5.030386	-25.603714	0.000000	
892	8.91000	6.438056	3.968537	558.996648	-14.152792	-3.499593	0.443939	5.366483	-25.958718	0.000000	
893	8.92000	6.817024	4.201629	557.296096	-14.306502	-3.753577	0.387896	5.812629	-26.329445	0.000000	
894	8.93000	7.108297	4.045823	556.493489	-14.542574	-3.926991	0.355179	6.112249	-26.779883	0.000000	
895	8.94000	7.442469	3.845883	554.976076	-14.869907	-4.036580	0.285522	6.303443	-27.427488	0.000000	
896	8.95000	7.507942	3.825501	555.513183	-15.132610	-4.128503	0.188919	6.457676	-27.872742	0.000000	
897	8.96000	7.434424	3.669119	555.156959	-15.495922	-4.157061	0.074220	6.518851	-28.533525	0.000000	
898	8.97000	7.295973	3.693455	556.408372	-15.776534	-4.185531	-0.067908	6.564373	-28.976232	0.000000	
899	8.98000	7.020635	3.512361	557.124806	-16.103245	-4.187295	-0.182095	6.578376	-29.512807	0.000000	
900	8.99000	6.541470	3.466838	558.645037	-16.465827	-4.162407	-0.318830	6.549171	-30.079230	0.000000	
901	9.00000	6.152424	3.034692	558.916237	-16.829666	-4.110058	-0.409723	6.480056	-30.684749	0.000000	
902	9.01000	5.718279	2.897445	559.007772	-17.130165	-3.884595	-0.477778	6.106766	-31.207488	0.000000	
903	9.02000	5.354895	2.508818	559.548573	-17.412666	-3.723331	-0.495262	5.838305	-31.654669	0.000000	
904	9.03000	5.397381	2.328122	559.105577	-17.740234	-3.688793	-0.509138	5.778449	-32.252377	0.000000	
905	9.04000	5.283699	2.168272	559.645393	-17.985613	-3.690981	-0.499599	5.784521	-32.648602	0.000000	
906	9.05000	5.486451	1.555060	559.117155	-18.395709	-3.666231	-0.476898	5.731576	-33.368569	0.000000	
907	9.06000	5.557216	1.394712	560.552379	-18.631621	-3.714244	-0.440136	5.796382	-33.693419	0.000000	
908	9.07000	5.691008	0.917568	559.039350	-18.924088	-3.634252	-0.371439	5.660545	-34.272554	0.000000	
909	9.08000	5.852588	0.620839	560.028850	-19.160625	-3.609244	-0.325713	5.593547	-34.613730	0.000000	
910	9.09000	5.784741	0.050224	559.052646	-19.362715	-3.383755	-0.238194	5.205598	-34.994073	0.000000	
911	9.10000	5.854467	0.231317	559.680271	-19.435650	-3.156957	-0.233978	4.789048	-35.098531	0.000000	
912	9.11000	5.560805	0.319384	559.950280	-19.481953	-2.857961	-0.192163	4.273608	-35.170781	0.000000	
913	9.12000	5.334970	0.612918	560.218026	-19.437097	-2.521441	-0.187390	3.686844	-35.095101	0.000000	
914	9.13000	4.883757	0.836786	561.199374	-19.291962	-2.230232	-0.195781	3.193002	-34.791747	0.000000	
915	9.14000	4.633606	0.948532	560.036601	-19.166373	-1.838236	-0.167991	2.518507	-34.647000	0.000000	
916	9.15000	4.228924	1.240128	561.107321	-18.957873	-1.437403	-0.171996	1.827461	-34.230834	0.000000	
917	9.16000	3.935761	1.213596	560.124704	-18.760286	-0.908894	-0.111958	0.908873	-33.935604	0.000000	
918	9.17000	3.597320	1.369401	560.034608	-18.597921	-0.517278	-0.079333	0.234071	-33.662252	0.000000	
919	9.18000	3.238499	0.977508	559.769288	-18.409661	-0.007495	-0.014349	-0.650591	-33.313625	0.000000	
920	9.19000	3.082441	1.338681	560.215385	-18.255953	0.429858	-0.005231	-1.419924	-33.038881	0.000000	
921	9.20000	2.449151	1.538638	560.302037	-18.002669	0.848977	0.018865	-2.122436	-32.596099	0.000000	
922	9.21000	2.201041	2.059207	560.119766	-17.739955	1.296311	0.028104	-2.903848	-32.174858	0.000000	
923	9.22000	1.525242	2.121153	561.101418	-17.450084	1.642097	0.084630	-3.467451	-31.607010	0.000000	
924	9.23000	1.206230	2.460938	560.204079	-17.278266	1.952639	0.080383	-4.003797	-31.374704	0.000000	
925	9.24000	0.754975	2.571121	560.468456	-16.951693	2.181550	0.085852	-4.378228	-30.785282	0.000000	
926	9.25000	0.573068	2.592376	558.946448	-16.680736	2.502093	0.104369	-4.949391	-30.384904	0.000000	
927	9.26000	0.305166	2.815998	559.928548	-16.462918	2.738899	0.150755	-5.345187	-29.959252	0.000000	
