NO_OF_SAMPLES	1124
FREQUENCY	100
TIME_STAMP	2020-10-29, 15:24:47	11034.90356421
FIRST_SAMPLE	902
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	-88.329201
FORCE_PLATE_CORNER_POSX_POSY_Y	573.721008
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	-89.185501
FORCE_PLATE_CORNER_NEGX_POSY_Y	115.864998
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	-592.245972
FORCE_PLATE_CORNER_NEGX_NEGY_Y	113.574997
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	-594.474976
FORCE_PLATE_CORNER_POSX_NEGY_Y	572.864990
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
947	9.46000	5.779562	-24.136770	257.537434	34.931624	-6.832393	-0.029138	25.465850	138.884732	0.000000	
948	9.47000	5.323855	-24.002656	256.932274	34.828824	-6.517185	0.035629	24.371410	138.791862	0.000000	
949	9.48000	5.391980	-24.278010	256.590648	34.717298	-6.255432	0.058176	23.373159	138.586331	0.000000	
950	9.49000	4.868931	-24.462139	256.772832	34.706573	-6.075281	0.086035	22.737605	138.474961	0.000000	
951	9.50000	4.550741	-24.827874	257.669030	34.766621	-5.722473	0.145182	21.338917	138.282079	0.000000	
952	9.51000	3.165203	-25.287380	259.360512	34.879520	-5.289685	0.324722	19.747049	137.883851	0.000000	
953	9.52000	2.301926	-25.746189	260.347502	34.937784	-4.829242	0.466983	18.037713	137.654377	0.000000	
954	9.53000	2.028401	-25.771240	260.542998	34.843884	-4.432282	0.508250	16.543114	137.194172	0.000000	
955	9.54000	2.346442	-26.116257	259.498507	34.560285	-4.153178	0.480303	15.484985	136.709760	0.000000	
956	9.55000	2.458275	-26.049659	258.363400	34.368337	-3.891776	0.425240	14.524346	136.559435	0.000000	
957	9.56000	2.457794	-26.051838	257.936086	34.211829	-3.621493	0.448152	13.500870	136.180166	0.000000	
958	9.57000	2.001779	-26.032417	256.709794	34.028184	-3.360950	0.458053	12.623306	136.114911	0.000000	
959	9.58000	1.704639	-25.556842	254.776160	33.817220	-3.154867	0.523323	11.958757	136.248353	0.000000	
960	9.59000	2.179944	-25.009372	253.546904	33.681554	-3.082691	0.463685	11.656670	136.288856	0.000000	
961	9.60000	2.860463	-24.617677	253.808343	33.811032	-3.207328	0.361993	12.026679	136.595357	0.000000	
962	9.61000	4.064890	-24.748449	254.771080	34.005217	-3.448148	0.185784	12.733890	136.860114	0.000000	
963	9.62000	5.314881	-24.904813	254.504744	33.988785	-3.554724	0.055715	12.966657	136.964311	0.000000	
964	9.63000	6.450634	-25.319061	250.801489	33.399392	-3.538531	-0.119043	12.911882	136.711978	0.000000	
965	9.64000	7.312891	-25.532261	244.984562	32.526905	-3.398098	-0.242257	12.505900	136.445293	0.000000	
966	9.65000	7.199517	-26.156541	241.020293	31.888086	-3.167211	-0.222932	11.775248	136.153437	0.000000	
967	9.66000	6.110370	-27.026070	241.367979	31.966529	-3.068671	-0.093915	11.533078	136.427815	0.000000	
968	9.67000	5.067963	-27.643792	243.039354	32.109999	-3.105682	0.067288	11.779200	136.179304	0.000000	
969	9.68000	5.409486	-27.319881	244.174471	32.420387	-3.374626	0.098859	12.768368	136.760931	0.000000	
970	9.69000	6.748281	-26.241498	244.256974	32.561605	-3.679301	-0.058055	13.788747	137.113393	0.000000	
971	9.70000	7.838605	-25.755994	244.236978	32.802312	-4.146348	-0.173714	15.520846	138.029475	0.000000	
972	9.71000	8.748777	-25.544933	245.362291	32.999649	-4.758805	-0.325856	17.794436	138.163196	0.000000	
973	9.72000	9.021848	-25.634279	244.725481	33.057031	-5.119676	-0.394680	19.270414	138.773471	0.000000	
974	9.73000	8.569526	-26.064948	246.645815	33.368447	-5.516250	-0.390014	20.801543	139.022180	0.000000	
975	9.74000	8.640902	-26.965872	251.997809	34.316281	-6.052188	-0.424420	22.471771	139.964206	0.000000	
976	9.75000	9.574350	-26.955172	256.305164	34.957437	-6.543988	-0.545905	23.862448	140.102472	0.000000	
977	9.76000	10.532097	-27.491558	260.605452	35.678788	-7.080366	-0.603652	25.375114	140.632974	0.000000	
978	9.77000	10.151781	-28.850584	268.086238	36.633898	-7.481611	-0.528023	26.217101	140.461690	0.000000	
979	9.78000	8.930445	-30.489123	273.006840	37.348861	-7.695715	-0.313369	26.707765	140.782585	0.000000	
980	9.79000	8.546709	-30.785481	273.613764	37.537505	-7.821949	-0.125153	27.166501	141.202507	0.000000	
981	9.80000	8.706988	-30.492004	272.380761	37.282749	-7.869116	-0.032714	27.439434	140.865174	0.000000	
982	9.81000	8.751936	-30.154614	269.291637	36.873751	-7.890069	0.000672	27.826980	140.917814	0.000000	
983	9.82000	8.683888	-29.839239	266.371611	36.573652	-8.019072	0.084597	28.628366	141.294009	0.000000	
984	9.83000	8.821545	-29.496304	266.447813	36.594429	-8.362816	0.112616	29.889250	141.279143	0.000000	
985	9.84000	8.729709	-28.195450	265.735752	36.668003	-8.553025	0.242332	30.699569	141.737257	0.000000	
986	9.85000	8.072598	-27.875428	267.493851	36.913094	-8.724785	0.417432	31.238677	141.669678	0.000000	
987	9.86000	7.098305	-27.895236	270.569032	37.474302	-8.903881	0.683785	31.690070	142.130316	0.000000	
988	9.87000	5.783814	-28.031631	273.827630	37.916512	-8.975889	0.991878	31.769075	142.067439	0.000000	
