NO_OF_SAMPLES	1124
FREQUENCY	100
TIME_STAMP	2020-10-29, 15:24:47	11034.90356421
FIRST_SAMPLE	902
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 3
FORCE_PLATE_CORNER_POSX_POSY_X	1137.770020
FORCE_PLATE_CORNER_POSX_POSY_Y	573.268982
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	1133.949951
FORCE_PLATE_CORNER_NEGX_POSY_Y	114.096001
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	630.994019
FORCE_PLATE_CORNER_NEGX_NEGY_Y	120.760002
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	631.823975
FORCE_PLATE_CORNER_POSX_NEGY_Y	581.182007
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
951	9.50000	1.262452	1.834154	2.838007	0.330825	0.325906	0.060408	0.000000	0.000000	0.000000	
952	9.51000	1.237707	1.401715	3.188741	0.393819	0.435551	0.078777	0.000000	0.000000	0.000000	
953	9.52000	1.374239	1.674775	2.751248	0.348976	0.390058	0.046720	0.000000	0.000000	0.000000	
954	9.53000	1.216768	1.606365	3.188158	0.366806	0.380703	0.069552	0.000000	0.000000	0.000000	
955	9.54000	1.261333	1.560923	3.100185	0.394182	0.417505	0.060465	0.000000	0.000000	0.000000	
956	9.55000	1.147674	1.630077	2.924559	0.357946	0.371624	0.060372	0.000000	0.000000	0.000000	
957	9.56000	1.236703	1.493353	2.836709	0.421488	0.454208	0.065191	0.000000	0.000000	0.000000	
958	9.57000	1.239805	1.832981	2.924276	0.312194	0.416912	0.065406	0.000000	0.000000	0.000000	
959	9.58000	1.237474	1.470644	3.013941	0.412208	0.380902	0.092441	0.000000	0.000000	0.000000	
960	9.59000	1.148981	1.765592	3.010887	0.348753	0.398912	0.060626	0.000000	0.000000	0.000000	
961	9.60000	1.215827	1.492923	3.188316	0.394029	0.399103	0.074109	0.000000	0.000000	0.000000	
962	9.61000	1.284086	1.674438	2.924978	0.357851	0.417333	0.056018	0.000000	0.000000	0.000000	
963	9.62000	1.284088	1.560944	3.101230	0.385040	0.390009	0.069553	0.000000	0.000000	0.000000	
964	9.63000	1.259239	1.515717	2.751478	0.330205	0.426080	0.078942	0.000000	0.000000	0.000000	
965	9.64000	1.262231	1.674422	3.099817	0.385164	0.399206	0.060507	0.000000	0.000000	0.000000	
966	9.65000	1.239211	1.469639	3.364217	0.375683	0.398929	0.074062	0.000000	0.000000	0.000000	
967	9.66000	1.193361	1.720909	2.835863	0.376413	0.390203	0.042144	0.000000	0.000000	0.000000	
968	9.67000	1.192493	1.402146	3.188186	0.375850	0.426456	0.055723	0.000000	0.000000	0.000000	
969	9.68000	1.376367	1.787639	3.013000	0.349007	0.390078	0.037592	0.000000	0.000000	0.000000	
970	9.69000	1.215986	1.515520	3.189041	0.375695	0.380614	0.087867	0.000000	0.000000	0.000000	
971	9.70000	1.240161	1.696920	3.187584	0.357787	0.389849	0.060484	0.000000	0.000000	0.000000	
972	9.71000	1.147228	1.561385	3.010985	0.412284	0.435746	0.074365	0.000000	0.000000	0.000000	
973	9.72000	1.260655	1.561491	2.925812	0.367018	0.390015	0.055775	0.000000	0.000000	0.000000	
974	9.73000	1.216581	1.651549	3.099721	0.357672	0.417183	0.065174	0.000000	0.000000	0.000000	
975	9.74000	1.145689	1.494477	2.749347	0.412568	0.390234	0.069529	0.000000	0.000000	0.000000	
976	9.75000	1.150911	1.810122	3.361188	0.357622	0.389667	0.074388	0.000000	0.000000	0.000000	
977	9.76000	1.236230	1.448670	2.751321	0.385184	0.380942	0.069447	0.000000	0.000000	0.000000	
978	9.77000	1.263078	1.855728	3.010947	0.366972	0.417353	0.060799	0.000000	0.000000	0.000000	
979	9.78000	1.236612	1.402617	2.925743	0.394165	0.426642	0.060364	0.000000	0.000000	0.000000	
980	9.79000	1.241400	1.764291	3.362469	0.348482	0.398791	0.069778	0.000000	0.000000	0.000000	
