NO_OF_FRAMES	136
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-10-29, 15:06:34	9942.28641147
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
878	8.77000	291.249	233.126	1661.131	196.913	400.256	1381.069	206.849	480.282	1084.279	273.512	496.026	856.380	181.686	87.815	1357.342	167.306	44.700	1045.338	225.735	-9.698	832.251	244.886	416.034	830.161	202.488	399.817	448.302	180.186	361.488	65.144	132.903	330.303	25.346	299.056	382.501	26.092	366.572	338.569	24.930	253.583	67.143	832.348	201.284	74.834	459.780	173.348	118.730	74.380	123.778	161.075	27.344	279.936	82.165	27.454	350.293	117.286	27.322
879	8.78000	291.324	233.346	1661.083	197.124	400.391	1380.943	206.823	480.468	1084.215	273.238	496.252	856.060	181.939	87.888	1357.237	167.800	44.564	1045.283	226.390	-9.956	832.284	244.922	416.114	830.101	202.507	399.883	448.222	180.404	361.578	64.763	132.960	330.313	25.265	299.138	382.353	26.054	366.553	338.451	25.053	254.171	67.244	832.141	200.709	74.723	459.608	173.494	118.856	74.222	123.845	161.079	27.284	280.153	82.256	27.299	350.454	117.274	27.367
880	8.79000	291.588	233.595	1661.196	197.212	400.509	1380.749	206.886	480.615	1084.064	273.052	496.453	855.904	182.225	87.991	1357.135	168.587	44.782	1044.852	227.659	-9.566	832.442	245.027	416.420	830.059	202.428	399.867	448.257	180.003	361.555	65.095	132.876	330.255	25.383	299.274	382.453	25.842	366.621	338.628	24.865	254.354	67.352	832.037	200.039	74.939	459.487	173.948	118.651	74.018	123.696	161.099	27.474	279.862	82.129	27.432	350.360	117.273	27.312
881	8.80000	291.611	233.705	1661.124	197.294	400.557	1380.596	206.977	480.822	1083.961	272.429	496.721	855.847	182.506	88.027	1357.072	168.950	44.422	1044.967	228.658	-9.596	832.409	244.919	416.494	830.103	202.413	399.948	448.351	180.210	361.506	64.957	132.751	330.347	25.475	299.036	382.533	26.073	366.618	338.543	24.986	255.015	67.555	831.958	199.585	74.974	459.750	173.603	118.747	74.031	123.683	161.141	27.500	280.001	82.200	27.390	350.250	117.187	27.319
882	8.81000	291.603	233.814	1661.247	197.403	400.685	1380.385	207.001	481.022	1083.932	271.793	496.852	855.759	182.672	87.933	1357.085	169.931	44.747	1044.745	229.290	-9.718	832.585	245.036	416.744	830.089	202.333	399.986	448.220	180.273	361.435	65.142	132.899	330.320	25.358	299.157	382.483	25.849	366.513	338.434	24.916	255.384	67.559	831.913	198.940	74.864	459.710	173.527	118.705	74.173	123.534	161.097	27.645	280.172	82.086	27.189	350.334	117.172	27.436
883	8.82000	291.661	233.984	1661.320	197.346	400.775	1380.184	207.109	481.212	1083.763	271.725	496.957	855.445	182.959	87.923	1357.059	170.276	44.508	1044.745	230.480	-9.733	832.629	244.997	416.763	830.026	202.372	399.998	448.154	180.090	361.580	65.048	132.875	330.321	25.338	299.205	382.388	26.044	366.655	338.442	24.789	255.548	67.738	831.924	198.537	74.894	459.696	173.133	118.615	74.284	123.545	161.165	27.651	279.890	82.376	27.265	350.243	117.174	27.247
884	8.83000	291.528	234.189	1661.581	197.238	400.665	1379.862	207.340	481.502	1083.431	271.388	497.151	855.065	183.253	87.949	1357.119	171.070	44.788	1044.615	231.408	-9.722	832.778	245.026	416.969	830.143	202.278	400.180	448.257	180.046	361.588	65.076	132.853	330.348	25.385	299.117	382.481	25.879	366.521	338.503	24.916	256.007	67.796	831.929	198.028	74.660	459.768	174.096	118.874	73.723	123.484	161.157	27.711	279.924	82.034	27.348	350.275	117.200	27.254
885	8.84000	291.557	234.131	1661.551	197.055	400.659	1379.717	207.588	481.563	1083.324	270.937	497.224	854.980	183.531	87.984	1357.120	170.984	44.173	1044.899	232.566	-9.584	832.916	244.998	417.157	830.106	202.311	400.380	448.261	180.102	361.673	65.061	132.845	330.403	25.389	299.155	382.654	25.816	366.527	338.429	24.946	256.514	67.724	831.778	198.091	74.930	459.740	173.545	118.833	74.176	123.502	161.116	27.703	279.861	81.964	27.334	350.288	117.147	27.281
886	8.85000	291.675	234.352	1661.708	196.785	400.722	1379.450	207.800	481.608	1083.228	270.644	497.372	854.787	183.849	88.033	1357.149	171.218	43.948	1045.037	233.540	-9.414	832.856	244.856	417.185	830.114	202.209	400.456	448.273	179.806	361.625	65.213	132.832	330.454	25.460	299.001	382.649	25.803	366.632	338.317	25.037	256.407	67.829	831.821	198.040	74.717	459.761	173.500	118.895	74.262	123.524	161.109	27.710	280.115	81.982	27.185	350.240	117.131	27.224
887	8.86000	291.619	234.628	1661.600	196.624	400.543	1379.315	208.260	481.761	1083.288	270.333	497.339	854.605	183.865	88.035	1357.351	172.830	44.601	1044.435	234.289	-9.269	832.809	244.797	417.202	830.194	202.048	400.557	448.262	180.249	361.857	64.946	132.872	330.442	25.440	299.079	382.699	25.721	366.515	338.505	24.930	256.458	67.839	831.949	197.709	74.759	459.769	173.047	118.787	74.383	123.541	161.142	27.751	279.954	81.940	27.230	350.255	117.110	27.286
888	8.87000	291.613	234.336	1661.795	196.557	400.668	1379.246	208.825	481.924	1083.184	270.138	497.282	854.358	184.156	88.134	1357.475	173.151	44.499	1044.951	235.656	-8.814	832.651	244.818	417.290	830.276	202.136	400.689	448.351	180.378	361.941	64.702	132.908	330.509	25.407	298.963	382.650	25.797	366.624	338.309	25.070	256.397	67.817	832.100	198.136	75.150	459.829	173.507	118.903	74.173	123.670	161.169	27.643	280.019	81.918	27.280	350.252	117.038	27.290
889	8.88000	291.599	234.628	1661.664	196.434	400.666	1379.191	209.071	482.083	1083.351	269.788	497.231	854.166	184.244	88.292	1357.589	173.641	44.706	1045.095	236.674	-8.492	832.649	244.739	417.455	830.244	202.082	400.769	448.320	179.899	361.926	65.116	132.948	330.506	25.440	298.957	382.756	25.576	366.427	338.615	24.995	256.424	67.861	832.081	198.335	75.214	459.739	173.858	118.794	74.071	123.744	161.168	27.660	280.035	82.043	27.239	350.245	117.129	27.251
890	8.89000	291.877	234.788	1661.771	196.419	400.683	1379.239	209.314	482.115	1083.375	269.554	497.143	854.121	184.266	88.321	1357.805	173.992	45.005	1045.239	237.844	-8.291	832.951	244.718	417.431	830.262	201.980	400.744	448.404	179.843	361.945	65.092	132.876	330.549	25.411	299.102	382.788	25.658	366.487	338.502	25.235	256.383	67.865	832.252	198.407	75.278	459.831	173.790	118.732	74.078	123.802	161.261	27.556	279.881	81.986	27.273	350.346	117.114	27.263
891	8.90000	292.068	234.795	1661.940	196.420	400.762	1379.207	209.622	482.042	1083.356	269.373	496.893	854.051	184.313	88.413	1357.905	175.272	45.678	1044.864	238.376	-7.950	833.312	244.536	417.404	830.328	201.869	400.916	448.490	179.653	362.001	65.490	132.896	330.544	25.451	298.809	382.782	25.405	366.517	338.530	25.018	256.185	67.951	832.240	198.753	75.258	459.982	174.095	118.840	74.069	123.803	161.194	27.570	279.915	81.998	27.253	350.259	117.029	27.250
892	8.91000	292.339	234.888	1661.806	196.415	400.791	1379.302	209.838	482.236	1083.502	269.197	496.905	854.032	184.355	88.627	1358.053	174.554	45.197	1045.491	239.590	-7.369	833.693	244.483	417.417	830.237	201.775	401.009	448.628	179.748	362.137	65.037	132.889	330.624	25.409	299.036	382.872	25.588	366.533	338.514	25.091	256.156	67.942	832.325	198.830	75.392	459.824	173.364	118.939	74.329	123.940	161.190	27.410	280.019	81.995	27.255	350.360	117.127	27.293
893	8.92000	292.488	234.966	1661.839	196.345	400.806	1379.393	210.015	482.166	1083.591	269.203	496.814	854.083	184.219	88.780	1358.205	174.770	45.393	1045.660	240.823	-6.879	833.745	244.497	417.406	830.321	201.773	401.060	448.478	179.728	362.072	65.488	132.903	330.618	25.367	299.012	383.041	25.687	366.542	338.472	25.142	256.070	67.965	832.333	199.064	75.554	460.028	174.391	118.927	73.758	124.150	161.254	27.258	280.109	82.068	27.395	350.245	117.101	27.280
894	8.93000	292.671	234.962	1662.047	196.468	400.829	1379.479	209.964	482.125	1083.529	269.198	496.709	854.108	184.161	88.904	1358.273	174.902	45.377	1045.990	241.319	-6.819	834.253	244.243	417.294	830.384	201.534	400.847	448.460	179.900	362.248	65.005	132.847	330.638	25.376	299.250	383.100	25.380	366.425	338.443	25.153	256.179	67.941	832.381	199.108	75.600	459.998	173.897	118.917	74.105	124.059	161.298	27.295	279.874	82.067	27.343	350.261	117.114	27.296
895	8.94000	292.870	235.074	1662.002	196.434	400.917	1379.525	209.990	482.114	1083.693	269.161	496.472	854.230	184.113	89.057	1358.358	175.073	45.724	1045.804	242.021	-6.479	834.355	244.134	417.233	830.298	201.386	400.918	448.595	179.899	362.191	65.194	132.793	330.644	25.479	299.105	383.075	25.283	366.538	338.441	25.315	256.127	67.852	832.368	199.679	75.608	459.876	173.187	118.864	74.506	124.178	161.308	27.239	280.121	82.151	27.212	350.236	117.132	27.275
896	8.95000	293.070	235.116	1661.773	196.562	401.171	1379.648	210.121	482.057	1083.654	269.563	496.525	854.373	184.109	89.240	1358.353	175.346	45.954	1045.950	242.963	-6.364	834.494	244.108	417.220	830.372	201.206	400.841	448.538	179.669	362.222	65.277	132.851	330.608	25.380	299.059	383.118	25.459	366.459	338.572	25.110	256.149	67.824	832.409	199.989	75.727	459.746	173.870	118.960	74.183	124.098	161.263	27.374	279.951	82.154	27.292	350.379	117.144	27.261
897	8.96000	293.235	235.197	1661.781	196.676	401.218	1379.683	209.964	482.004	1083.737	269.759	496.334	854.374	184.004	89.324	1358.373	175.130	45.942	1046.001	243.919	-6.020	834.336	243.847	417.082	830.433	201.055	400.768	448.540	179.438	362.031	65.279	132.771	330.624	25.455	299.156	382.948	25.366	366.567	338.530	25.150	256.438	67.809	832.496	200.102	75.793	459.649	174.141	119.049	74.107	124.122	161.280	27.234	279.999	82.200	27.342	350.328	117.164	27.217
898	8.97000	293.382	235.195	1661.798	196.874	401.284	1379.687	209.897	481.938	1083.641	269.831	496.087	854.444	184.024	89.437	1358.371	175.491	46.304	1045.763	244.487	-5.731	834.494	243.711	417.148	830.318	200.830	400.654	448.603	179.752	362.280	65.029	132.895	330.539	25.307	299.111	383.114	25.441	366.527	338.496	25.214	256.423	67.678	832.352	200.555	75.602	459.897	174.565	119.124	73.798	124.113	161.354	27.300	280.096	82.341	27.325	350.347	117.188	27.286
899	8.98000	293.505	235.301	1661.752	197.012	401.375	1379.744	209.893	481.831	1083.626	270.082	495.968	854.523	184.037	89.575	1358.302	175.558	46.445	1045.789	244.951	-5.530	834.370	243.492	416.906	830.411	200.769	400.511	448.548	179.671	362.042	65.240	132.802	330.560	25.370	299.180	383.118	25.480	366.466	338.487	25.269	256.506	67.597	832.267	200.857	75.630	459.820	174.016	118.841	74.146	124.051	161.330	27.352	280.144	82.067	27.562	350.369	117.218	27.285
900	8.99000	293.749	235.328	1661.788	197.278	401.450	1379.741	209.879	481.898	1083.526	270.234	495.968	854.484	183.916	89.597	1358.249	176.101	46.813	1045.290	245.477	-5.549	834.560	243.428	416.870	830.387	200.774	400.399	448.623	179.827	362.110	65.010	132.855	330.528	25.339	299.203	383.140	25.500	366.393	338.605	25.175	256.707	67.508	832.225	200.982	75.476	459.740	174.471	119.122	73.880	123.963	161.307	27.356	280.203	82.358	27.260	350.438	117.257	27.257
901	9.00000	293.651	235.350	1661.764	197.463	401.587	1379.779	209.717	481.876	1083.438	270.443	495.975	854.509	183.950	89.702	1358.222	176.814	47.132	1045.523	246.123	-5.195	834.192	243.199	416.702	830.464	200.561	400.373	448.704	179.892	362.283	64.854	132.737	330.559	25.370	299.103	382.946	25.719	366.420	338.516	25.271	256.880	67.404	832.095	201.230	75.375	459.632	174.483	119.031	73.876	123.885	161.353	27.486	280.017	82.269	27.406	350.332	117.226	27.267
902	9.01000	294.040	235.507	1661.776	197.579	401.644	1379.776	209.691	481.910	1083.539	270.647	495.793	854.532	183.984	89.791	1358.160	176.345	47.215	1045.139	246.704	-4.996	834.439	243.095	416.529	830.396	200.743	400.232	448.662	179.688	362.004	64.954	132.789	330.470	25.354	299.086	382.906	25.515	366.413	338.548	25.280	256.906	67.292	832.145	201.212	75.298	459.452	174.351	119.005	73.865	123.915	161.289	27.444	280.044	82.184	27.395	350.297	117.242	27.156
903	9.02000	294.020	235.352	1661.799	197.739	401.752	1379.742	209.607	481.797	1083.449	271.004	495.792	854.550	184.037	89.890	1358.152	176.742	47.250	1045.182	247.043	-4.785	834.286	242.962	416.381	830.448	200.693	399.969	448.556	179.516	362.022	65.156	132.798	330.442	25.364	299.071	382.799	25.544	366.353	338.529	25.507	257.096	67.137	832.062	201.253	75.138	459.569	174.272	118.840	74.008	123.726	161.267	27.575	280.235	82.351	27.307	350.383	117.290	27.209
904	9.03000	294.204	235.620	1661.437	197.862	401.941	1379.809	209.517	481.753	1083.427	271.013	495.671	854.716	184.020	89.947	1358.104	176.919	47.281	1045.292	247.641	-4.537	834.508	242.985	416.310	830.437	200.550	400.037	448.655	179.535	361.902	65.102	132.757	330.399	25.290	298.970	383.099	25.636	366.370	338.649	25.075	257.180	67.004	831.958	201.245	74.893	459.461	174.295	118.968	73.805	123.558	161.250	27.690	279.882	82.154	27.501	350.330	117.209	27.371
905	9.04000	294.227	235.566	1661.507	198.054	402.022	1379.764	209.406	481.738	1083.289	271.368	495.607	854.563	184.093	89.991	1358.135	176.877	47.309	1045.165	248.154	-4.338	834.463	242.863	416.154	830.508	200.920	400.035	448.688	179.731	361.941	64.869	132.753	330.439	25.279	298.976	382.909	25.655	366.440	338.475	25.110	257.239	66.883	832.017	201.286	74.811	459.587	173.513	118.905	74.238	123.529	161.174	27.721	279.956	82.189	27.502	350.304	117.270	27.263
906	9.05000	294.581	235.406	1661.251	198.195	402.099	1379.693	209.299	481.638	1083.207	271.556	495.453	854.607	184.223	90.055	1358.104	177.369	47.424	1045.373	248.564	-4.021	834.013	242.881	416.045	830.448	201.012	399.909	448.646	179.554	361.876	65.149	132.754	330.491	25.253	299.072	382.994	25.556	366.345	338.544	25.239	257.254	66.686	831.950	201.266	74.707	459.461	174.023	118.695	74.049	123.522	161.191	27.664	280.108	82.319	27.301	350.352	117.264	27.363
907	9.06000	294.221	235.611	1661.369	198.233	402.221	1379.660	209.067	481.364	1083.075	271.866	495.277	854.571	184.319	90.081	1358.114	177.272	47.344	1045.328	248.496	-4.120	834.341	242.884	415.874	830.525	201.020	399.893	448.671	179.594	361.870	65.226	132.814	330.446	25.185	299.013	383.040	25.632	366.456	338.574	25.078	257.280	66.576	831.878	200.933	74.444	459.301	174.076	118.653	74.041	123.426	161.154	27.788	280.178	82.375	27.254	350.324	117.325	27.280
908	9.07000	294.492	235.492	1661.580	198.334	402.307	1379.633	208.779	481.303	1082.840	272.137	495.131	854.525	184.401	90.128	1358.157	177.555	47.527	1044.986	248.648	-4.010	834.265	242.931	415.789	830.429	201.166	399.760	448.545	179.562	361.783	65.038	132.680	330.470	25.324	299.004	382.852	25.657	366.364	338.541	25.319	257.374	66.362	831.874	201.213	74.356	459.494	173.787	118.861	74.028	123.367	161.083	27.722	280.069	82.278	27.405	350.314	117.275	27.311
909	9.08000	294.416	235.413	1661.397	198.432	402.345	1379.592	208.415	481.097	1082.714	272.494	495.011	854.533	184.502	90.153	1358.131	177.673	47.546	1045.132	248.647	-3.947	834.284	242.925	415.665	830.475	201.310	399.902	448.543	179.680	361.919	65.252	132.746	330.465	25.239	299.045	382.717	25.596	366.304	338.493	25.219	257.237	66.177	831.854	200.884	74.126	459.416	173.378	118.713	74.295	123.379	161.135	27.694	279.983	82.175	27.388	350.359	117.272	27.272
910	9.09000	294.422	235.451	1661.358	198.510	402.324	1379.498	208.067	480.766	1082.603	272.667	494.831	854.481	184.603	90.133	1358.104	177.467	47.483	1045.527	248.569	-4.008	834.354	243.049	415.515	830.408	201.424	399.650	448.586	179.827	361.875	65.041	132.731	330.491	25.215	299.163	382.749	25.888	366.440	338.433	25.341	257.180	66.065	831.860	200.637	73.945	459.307	174.167	118.696	73.675	123.310	161.044	27.765	280.020	82.333	27.407	350.238	117.310	27.252
911	9.10000	294.726	235.398	1661.327	198.497	402.341	1379.451	208.185	480.646	1082.419	272.966	494.555	854.353	184.698	90.137	1358.211	177.683	47.453	1045.122	248.715	-3.821	833.973	243.188	415.362	830.367	201.647	399.574	448.448	179.778	361.723	64.975	132.779	330.470	25.212	299.066	382.691	25.673	366.473	338.449	25.290	257.062	65.946	831.780	200.553	73.715	459.118	173.789	118.776	74.018	123.376	161.059	27.720	280.123	82.188	27.374	350.211	117.288	27.339
912	9.11000	294.506	235.296	1661.369	198.589	402.344	1379.398	208.073	480.279	1082.151	273.084	494.250	854.356	184.808	90.127	1358.179	177.733	47.475	1045.206	248.328	-3.921	833.967	243.346	415.226	830.384	201.749	399.586	448.551	179.835	361.714	65.098	132.784	330.465	25.140	299.110	382.598	25.665	366.399	338.378	25.281	256.824	65.729	831.722	200.431	73.465	459.093	174.247	118.679	73.739	123.328	161.101	27.725	279.943	82.243	27.513	350.243	117.223	27.318
913	9.12000	294.627	235.140	1661.154	198.723	402.406	1379.359	207.928	480.022	1082.125	273.135	493.892	854.257	184.892	90.131	1358.251	177.677	47.277	1045.381	248.099	-3.969	833.936	243.596	415.076	830.402	201.677	399.348	448.319	180.067	361.776	64.964	132.735	330.452	25.260	299.004	382.548	25.846	366.428	338.356	25.403	256.582	65.531	831.662	200.438	73.355	459.014	173.878	118.538	73.773	123.309	161.063	27.731	280.130	82.302	27.218	350.250	117.306	27.235
914	9.13000	294.735	235.171	1661.362	198.785	402.412	1379.270	207.886	479.851	1082.000	273.361	493.651	854.169	184.996	90.052	1358.228	177.672	47.145	1045.324	247.865	-4.120	834.239	243.773	414.862	830.341	201.998	399.379	448.434	180.266	361.869	64.839	132.841	330.472	25.196	299.094	382.379	25.894	366.378	338.407	25.406	256.353	65.351	831.681	199.900	72.892	459.033	173.847	118.469	73.863	123.266	161.058	27.771	280.035	82.143	27.507	350.266	117.264	27.332
915	9.14000	294.468	235.100	1661.272	198.967	402.366	1379.265	207.856	479.633	1081.892	273.441	493.287	854.181	185.145	90.026	1358.246	178.303	47.655	1044.975	247.502	-4.252	834.168	243.916	414.730	830.323	202.078	399.145	448.402	179.769	361.673	65.110	132.812	330.374	25.150	298.928	382.295	25.821	366.417	338.330	25.255	256.299	65.235	831.632	199.957	72.926	459.091	173.877	118.607	73.710	123.353	161.035	27.723	279.987	82.226	27.405	350.359	117.304	27.413
916	9.15000	294.365	235.334	1661.551	199.153	402.393	1379.251	208.059	479.327	1081.816	273.429	492.910	854.022	185.225	89.961	1358.308	177.783	47.255	1045.464	247.284	-4.288	834.144	244.175	414.444	830.283	202.199	399.088	448.411	179.759	361.508	65.053	132.854	330.487	25.224	298.889	382.397	26.075	366.366	338.356	25.324	255.820	64.945	831.661	200.065	73.057	458.758	173.971	118.606	73.725	123.364	161.076	27.667	280.179	82.264	27.219	350.260	117.267	27.410
917	9.16000	294.557	235.085	1661.455	199.286	402.364	1379.234	207.886	479.097	1081.793	273.528	492.472	853.828	185.311	89.943	1358.266	178.004	47.269	1045.291	246.468	-4.675	833.880	244.586	414.433	830.330	202.337	399.008	448.248	180.112	361.617	65.065	132.699	330.450	25.340	298.971	382.231	25.929	366.510	338.347	25.226	255.600	64.656	831.659	199.683	72.803	458.850	173.920	118.549	73.836	123.340	161.023	27.725	280.093	82.593	27.243	350.324	117.278	27.236
918	9.17000	294.222	235.008	1661.641	199.578	402.328	1379.246	207.976	478.891	1081.785	273.623	492.075	853.632	185.411	89.921	1358.286	177.990	47.037	1045.333	246.658	-4.518	833.742	244.728	414.239	830.168	202.350	398.844	448.183	179.759	361.318	65.360	132.875	330.358	25.198	299.138	382.257	26.307	366.432	338.233	25.024	255.270	64.437	831.593	199.240	72.504	459.001	174.109	118.616	73.592	123.496	161.050	27.625	280.138	82.139	27.402	350.267	117.244	27.281
919	9.18000	294.462	234.823	1661.552	199.846	402.321	1379.226	208.080	478.842	1081.748	273.516	491.658	853.470	185.487	89.799	1358.284	178.190	46.997	1045.470	246.636	-4.532	833.661	244.660	413.976	830.324	202.458	398.630	448.167	180.094	361.515	65.093	132.856	330.429	25.265	299.201	382.022	26.099	366.418	338.266	25.126	255.111	64.274	831.626	199.431	72.550	458.878	174.172	118.624	73.584	123.470	161.088	27.693	280.187	82.361	27.216	350.339	117.234	27.339
920	9.19000	294.514	234.841	1661.562	200.125	402.227	1379.228	208.220	478.555	1081.652	273.317	491.191	853.320	185.576	89.760	1358.308	177.754	46.788	1045.663	246.054	-4.946	833.837	244.753	413.797	830.123	202.692	398.477	448.091	180.050	361.388	65.048	132.823	330.401	25.254	298.972	381.985	26.180	366.451	338.288	25.245	254.954	64.072	831.508	199.085	72.304	458.990	174.266	118.664	73.496	123.542	161.044	27.498	280.083	82.244	27.181	350.190	117.261	27.245
921	9.20000	294.418	234.695	1661.720	200.509	402.220	1379.254	208.537	478.422	1081.488	273.280	490.871	853.135	185.608	89.727	1358.306	177.881	46.650	1045.690	246.017	-5.080	833.910	245.028	413.553	830.105	202.955	398.337	448.055	180.110	361.291	65.042	132.837	330.376	25.317	299.183	381.875	26.191	366.468	338.119	25.241	254.615	63.894	831.672	198.726	72.253	459.051	174.053	118.574	73.614	123.609	161.075	27.505	280.008	82.035	27.374	350.234	117.216	27.314
922	9.21000	294.533	234.773	1661.781	200.802	402.141	1379.237	208.726	478.279	1081.435	273.095	490.494	853.024	185.653	89.621	1358.332	177.579	46.465	1045.628	245.291	-5.438	834.056	245.396	413.480	829.893	202.986	398.323	448.118	180.058	361.260	65.086	132.771	330.323	25.399	299.126	381.929	26.067	366.429	338.193	25.286	254.626	63.721	831.586	198.527	72.118	459.050	173.630	118.431	73.715	123.648	161.110	27.396	280.208	82.603	27.097	350.254	117.188	27.255
923	9.22000	294.509	234.595	1661.797	201.205	402.123	1379.250	208.957	478.136	1081.505	272.976	490.081	852.795	185.774	89.574	1358.334	177.513	46.507	1045.709	245.118	-5.465	834.026	245.442	413.281	829.968	203.041	397.934	448.051	180.021	361.215	65.084	132.870	330.315	25.355	299.196	381.846	26.197	366.389	338.233	25.148	254.662	63.566	831.521	198.294	71.934	459.095	173.919	118.577	73.757	123.724	161.151	27.384	280.089	82.464	27.157	350.253	117.185	27.283
924	9.23000	294.479	234.389	1661.872	201.588	402.010	1379.227	209.230	478.004	1081.329	272.939	489.669	852.711	185.807	89.499	1358.372	177.382	46.386	1045.531	245.028	-5.664	834.050	245.590	413.176	829.936	203.215	397.729	448.013	180.291	361.188	64.917	132.999	330.390	25.291	299.204	381.896	26.378	366.656	338.141	25.332	254.582	63.370	831.421	198.101	71.817	459.131	174.301	118.548	73.381	123.645	161.131	27.503	279.946	82.144	27.316	350.252	117.167	27.357
925	9.24000	294.546	234.241	1662.102	201.942	402.021	1379.225	209.462	477.812	1081.333	272.805	489.335	852.551	185.798	89.428	1358.453	177.363	46.264	1045.639	244.413	-6.021	834.141	245.745	412.992	829.842	203.213	397.608	448.162	180.262	361.095	65.049	132.962	330.263	25.369	298.877	381.752	26.578	366.592	338.075	25.246	254.459	63.095	831.553	198.033	71.712	459.083	174.126	118.589	73.500	123.611	161.160	27.444	279.975	81.945	27.424	350.257	117.158	27.398
926	9.25000	294.656	234.171	1662.032	202.340	401.911	1379.140	209.735	477.857	1081.338	272.620	489.103	852.101	185.892	89.319	1358.467	176.991	46.218	1045.837	244.192	-6.170	834.185	245.743	412.871	829.892	203.541	397.291	448.034	180.482	361.196	65.087	132.808	330.258	25.455	299.094	381.607	26.586	366.564	338.190	25.254	254.380	62.953	831.487	197.919	71.548	459.063	173.658	118.390	73.758	123.566	161.112	27.447	280.107	82.075	27.237	350.266	117.141	27.388
927	9.26000	294.590	233.976	1662.111	202.644	401.896	1379.150	209.928	477.620	1081.284	272.526	488.786	851.965	185.951	89.223	1358.500	177.041	45.509	1045.765	243.872	-6.230	834.193	245.792	412.704	829.945	203.685	397.154	448.027	180.365	361.166	65.165	132.999	330.260	25.372	299.219	381.471	26.367	366.468	338.119	25.062	254.212	62.845	831.488	197.587	71.428	459.301	174.246	118.457	73.331	123.625	161.145	27.401	280.149	82.139	27.155	350.280	117.220	27.235
928	9.27000	294.727	233.916	1662.092	203.029	401.848	1379.098	210.339	477.538	1081.259	272.399	488.334	851.853	186.010	89.151	1358.522	176.498	45.454	1045.627	243.333	-6.470	834.263	245.732	412.583	830.042	203.614	396.920	448.122	180.177	361.088	65.087	132.891	330.238	25.447	299.343	381.668	26.475	366.609	338.140	25.209	254.250	62.705	831.437	197.446	71.296	459.031	174.051	118.513	73.364	123.638	161.077	27.302	279.956	82.110	27.349	350.277	117.208	27.244
929	9.28000	294.857	233.887	1662.239	203.387	401.788	1379.053	210.591	477.425	1081.203	272.222	487.994	851.532	186.047	89.059	1358.587	176.279	45.669	1045.852	242.599	-6.825	834.540	245.876	412.387	829.955	203.856	396.879	448.001	180.318	361.046	65.097	132.942	330.235	25.448	299.235	381.690	26.349	366.563	338.048	25.218	254.119	62.445	831.467	197.433	71.173	459.235	173.907	118.416	73.518	123.614	161.173	27.433	279.735	81.821	27.504	350.339	117.155	27.268
930	9.29000	294.986	233.768	1662.134	203.766	401.824	1379.046	210.640	477.114	1081.118	271.999	487.674	851.435	186.088	88.946	1358.642	175.928	45.137	1045.978	242.599	-6.888	834.472	245.885	412.235	829.941	203.691	396.726	448.200	180.337	361.079	65.125	132.951	330.188	25.500	299.227	381.502	26.278	366.560	338.077	25.247	254.072	62.423	831.413	197.206	71.111	459.212	174.577	118.682	73.141	123.617	161.135	27.451	279.821	81.939	27.382	350.248	117.175	27.225
