X [s]	1 Gast Med [V]	2 T Ant [V]	3 R Fem [V]	4 B Fem [V]	
10.509127	9.226266e-06	1.414506e-04	2.045193e-05	5.178573e-06	
10.510127	9.164504e-06	1.397206e-04	2.037963e-05	5.140529e-06	
10.511127	9.102370e-06	1.380346e-04	2.030868e-05	5.104111e-06	
10.512127	9.039986e-06	1.363973e-04	2.023936e-05	5.069438e-06	
10.513127	8.977480e-06	1.348131e-04	2.017191e-05	5.036626e-06	
10.514127	8.914974e-06	1.332868e-04	2.010659e-05	5.005793e-06	
10.515127	8.852596e-06	1.318231e-04	2.004367e-05	4.977057e-06	
10.516127	8.790469e-06	1.304264e-04	1.998339e-05	4.950535e-06	
10.517128	8.728718e-06	1.291016e-04	1.992602e-05	4.926347e-06	
10.518128	8.667470e-06	1.278532e-04	1.987181e-05	4.904608e-06	
10.519128	8.606848e-06	1.266858e-04	1.982103e-05	4.885436e-06	
10.520128	8.546978e-06	1.256042e-04	1.977392e-05	4.868950e-06	
10.521128	8.487985e-06	1.246128e-04	1.973075e-05	4.855267e-06	
10.522128	8.429994e-06	1.237164e-04	1.969177e-05	4.844505e-06	
10.523128	8.373130e-06	1.229196e-04	1.965724e-05	4.836781e-06	
10.524128	8.317517e-06	1.222270e-04	1.962742e-05	4.832214e-06	
10.525128	8.263277e-06	1.216430e-04	1.960256e-05	4.830910e-06	
10.526128	8.210453e-06	1.211672e-04	1.958267e-05	4.832844e-06	
10.527128	8.159037e-06	1.207959e-04	1.956762e-05	4.837889e-06	
10.528129	8.109018e-06	1.205253e-04	1.955729e-05	4.845918e-06	
10.529129	8.060385e-06	1.203516e-04	1.955154e-05	4.856802e-06	
10.530129	8.013129e-06	1.202711e-04	1.955023e-05	4.870413e-06	
10.531129	7.967237e-06	1.202799e-04	1.955322e-05	4.886624e-06	
10.532129	7.922701e-06	1.203742e-04	1.956039e-05	4.905306e-06	
10.533129	7.879508e-06	1.205504e-04	1.957160e-05	4.926331e-06	
10.534129	7.837649e-06	1.208045e-04	1.958670e-05	4.949571e-06	
10.535129	7.797113e-06	1.211328e-04	1.960558e-05	4.974899e-06	
10.536129	7.757890e-06	1.215316e-04	1.962809e-05	5.002185e-06	
10.537129	7.719968e-06	1.219969e-04	1.965410e-05	5.031303e-06	
10.538129	7.683338e-06	1.225251e-04	1.968347e-05	5.062124e-06	
10.539130	7.647989e-06	1.231123e-04	1.971607e-05	5.094519e-06	
10.540130	7.613909e-06	1.237547e-04	1.975176e-05	5.128362e-06	
10.541130	7.581089e-06	1.244486e-04	1.979041e-05	5.163523e-06	
10.542130	7.549519e-06	1.251902e-04	1.983189e-05	5.199876e-06	
10.543130	7.519186e-06	1.259757e-04	1.987605e-05	5.237291e-06	
10.544130	7.490082e-06	1.268013e-04	1.992277e-05	5.275641e-06	
10.545130	7.462195e-06	1.276632e-04	1.997191e-05	5.314798e-06	
10.546130	7.435514e-06	1.285576e-04	2.002334e-05	5.354633e-06	
10.547130	7.410030e-06	1.294807e-04	2.007691e-05	5.395019e-06	
10.548130	7.385731e-06	1.304288e-04	2.013250e-05	5.435828e-06	
10.549130	7.362607e-06	1.313980e-04	2.018997e-05	5.476931e-06	
10.550131	7.340647e-06	1.323846e-04	2.024918e-05	5.518201e-06	
10.551131	7.319842e-06	1.333848e-04	2.031001e-05	5.559509e-06	
10.552131	7.300179e-06	1.343947e-04	2.037231e-05	5.600727e-06	
10.553131	7.281649e-06	1.354106e-04	2.043595e-05	5.641729e-06	
10.554131	7.264242e-06	1.364288e-04	2.050080e-05	5.682384e-06	
10.555131	7.247946e-06	1.374454e-04	2.056672e-05	5.722566e-06	
10.556131	7.232750e-06	1.384566e-04	2.063358e-05	5.762146e-06	
10.557131	7.218646e-06	1.394586e-04	2.070124e-05	5.800996e-06	
10.558131	7.205621e-06	1.404478e-04	2.076956e-05	5.838989e-06	
10.559131	7.193665e-06	1.414201e-04	2.083842e-05	5.875995e-06	
10.560131	7.182768e-06	1.423720e-04	2.090767e-05	5.911888e-06	
10.561132	7.172919e-06	1.432995e-04	2.097719e-05	5.946539e-06	
10.562132	7.164107e-06	1.441990e-04	2.104683e-05	5.979820e-06	
10.563132	7.156323e-06	1.450665e-04	2.111647e-05	6.011603e-06	
10.564132	7.149554e-06	1.458984e-04	2.118596e-05	6.041759e-06	
10.565132	7.143792e-06	1.466908e-04	2.125518e-05	6.070162e-06	
10.566132	7.139025e-06	1.474400e-04	2.132398e-05	6.096683e-06	
10.567132	7.135242e-06	1.481421e-04	2.139224e-05	6.121193e-06	
10.568132	7.132433e-06	1.487933e-04	2.145982e-05	6.143565e-06	
10.569132	7.130588e-06	1.493900e-04	2.152658e-05	6.163671e-06	
10.570132	7.129696e-06	1.499283e-04	2.159239e-05	6.181383e-06	
10.571132	7.129746e-06	1.504043e-04	2.165711e-05	6.196572e-06	
10.572133	7.130728e-06	1.508144e-04	2.172061e-05	6.209111e-06	
10.573133	7.132631e-06	1.511547e-04	2.178276e-05	6.218872e-06	
10.574133	7.135445e-06	1.514214e-04	2.184342e-05	6.225726e-06	
10.575133	7.139158e-06	1.516110e-04	2.190245e-05	6.229556e-06	
10.576133	7.143746e-06	1.517236e-04	2.195975e-05	6.230396e-06	
10.577133	7.149175e-06	1.517618e-04	2.201525e-05	6.228387e-06	
10.578133	7.155413e-06	1.517282e-04	2.206884e-05	6.223673e-06	
10.579133	7.162425e-06	1.516255e-04	2.212046e-05	6.216397e-06	
10.580133	7.170178e-06	1.514565e-04	2.217001e-05	6.206705e-06	
10.581133	7.178639e-06	1.512238e-04	2.221742e-05	6.194739e-06	
10.582133	7.187773e-06	1.509300e-04	2.226259e-05	6.180645e-06	
10.583134	7.197548e-06	1.505780e-04	2.230545e-05	6.164565e-06	
10.584134	7.207930e-06	1.501703e-04	2.234591e-05	6.146644e-06	
10.585134	7.218886e-06	1.497096e-04	2.238388e-05	6.127026e-06	
10.586134	7.230381e-06	1.491986e-04	2.241929e-05	6.105856e-06	
10.587134	7.242383e-06	1.486401e-04	2.245205e-05	6.083276e-06	
10.588134	7.254857e-06	1.480366e-04	2.248207e-05	6.059430e-06	
10.589134	7.267771e-06	1.473909e-04	2.250927e-05	6.034464e-06	
10.590134	7.281090e-06	1.467056e-04	2.253357e-05	6.008521e-06	
10.591134	7.294782e-06	1.459835e-04	2.255489e-05	5.981745e-06	
10.592134	7.308813e-06	1.452272e-04	2.257313e-05	5.954280e-06	
10.593134	7.323148e-06	1.444394e-04	2.258822e-05	5.926269e-06	
10.594135	7.337755e-06	1.436228e-04	2.260007e-05	5.897858e-06	
10.595135	7.352601e-06	1.427800e-04	2.260860e-05	5.869189e-06	
10.596135	7.367651e-06	1.419138e-04	2.261373e-05	5.840407e-06	
10.597135	7.382872e-06	1.410269e-04	2.261536e-05	5.811657e-06	
10.598135	7.398230e-06	1.401218e-04	2.261342e-05	5.783081e-06	
10.599135	7.413693e-06	1.392013e-04	2.260783e-05	5.754824e-06	
10.600135	7.429226e-06	1.382681e-04	2.259849e-05	5.727030e-06	
10.601135	7.444796e-06	1.373249e-04	2.258533e-05	5.699843e-06	
10.602135	7.460369e-06	1.363743e-04	2.256825e-05	5.673407e-06	
10.603135	7.475912e-06	1.354191e-04	2.254719e-05	5.647866e-06	
10.604135	7.491392e-06	1.344618e-04	2.252205e-05	5.623364e-06	
10.605136	7.506774e-06	1.335053e-04	2.249275e-05	5.600045e-06	
10.606136	7.522026e-06	1.325521e-04	2.245920e-05	5.578053e-06	
10.607136	7.537113e-06	1.316050e-04	2.242132e-05	5.557532e-06	
10.608136	7.552003e-06	1.306667e-04	2.237904e-05	5.538625e-06	
10.609136	7.566661e-06	1.297397e-04	2.233225e-05	5.521478e-06	
10.610136	7.581055e-06	1.288269e-04	2.228089e-05	5.506233e-06	
10.611136	7.595150e-06	1.279308e-04	2.222486e-05	5.493036e-06	
10.612136	7.608913e-06	1.270543e-04	2.216409e-05	5.482029e-06	
10.613136	7.622311e-06	1.261999e-04	2.209848e-05	5.473358e-06	
10.614136	7.635310e-06	1.253703e-04	2.202796e-05	5.467165e-06	
10.615136	7.647876e-06	1.245683e-04	2.195244e-05	5.463595e-06	
10.616137	7.659977e-06	1.237964e-04	2.187184e-05	5.462792e-06	
10.617137	7.671578e-06	1.230575e-04	2.178607e-05	5.464901e-06	
10.618137	7.682646e-06	1.223541e-04	2.169505e-05	5.470064e-06	
10.619137	7.693147e-06	1.216890e-04	2.159869e-05	5.478426e-06	
10.620137	7.703048e-06	1.210648e-04	2.149691e-05	5.490131e-06	
10.621137	7.712316e-06	1.204842e-04	2.138964e-05	5.505323e-06	
10.622137	7.720916e-06	1.199499e-04	2.127677e-05	5.524146e-06	
10.623137	7.728816e-06	1.194647e-04	2.115824e-05	5.546744e-06	
10.624137	7.735982e-06	1.190311e-04	2.103395e-05	5.573260e-06	
10.625137	7.742382e-06	1.186516e-04	2.090384e-05	5.603828e-06	
10.626137	7.748021e-06	1.183265e-04	2.076813e-05	5.638409e-06	
10.627138	7.752929e-06	1.180539e-04	2.062722e-05	5.676846e-06	
10.628138	7.757135e-06	1.178324e-04	2.048151e-05	5.718980e-06	
10.629138	7.760669e-06	1.176601e-04	2.033143e-05	5.764650e-06	
10.630138	7.763561e-06	1.175354e-04	2.017738e-05	5.813698e-06	
10.631138	7.765841e-06	1.174568e-04	2.001977e-05	5.865962e-06	
10.632138	7.767539e-06	1.174224e-04	1.985901e-05	5.921284e-06	
10.633138	7.768684e-06	1.174306e-04	1.969552e-05	5.979502e-06	
10.634138	7.769306e-06	1.174798e-04	1.952971e-05	6.040458e-06	
10.635138	7.769436e-06	1.175682e-04	1.936197e-05	6.103992e-06	
10.636138	7.769103e-06	1.176943e-04	1.919274e-05	6.169943e-06	
10.637138	7.768338e-06	1.178563e-04	1.902241e-05	6.238152e-06	
10.638139	7.767169e-06	1.180526e-04	1.885140e-05	6.308459e-06	
10.639139	7.765627e-06	1.182815e-04	1.868011e-05	6.380704e-06	
10.640139	7.763741e-06	1.185413e-04	1.850897e-05	6.454727e-06	
10.641139	7.761542e-06	1.188304e-04	1.833838e-05	6.530369e-06	
10.642139	7.759060e-06	1.191471e-04	1.816874e-05	6.607468e-06	
10.643139	7.756323e-06	1.194897e-04	1.800048e-05	6.685867e-06	
10.644139	7.753363e-06	1.198566e-04	1.783400e-05	6.765404e-06	
10.645139	7.750209e-06	1.202461e-04	1.766972e-05	6.845920e-06	
10.646139	7.746891e-06	1.206565e-04	1.750803e-05	6.927255e-06	
10.647139	7.743438e-06	1.210862e-04	1.734936e-05	7.009250e-06	
10.648139	7.739881e-06	1.215334e-04	1.719412e-05	7.091743e-06	
10.649140	7.736250e-06	1.219966e-04	1.704271e-05	7.174576e-06	
10.650140	7.732574e-06	1.224740e-04	1.689555e-05	7.257589e-06	
10.651140	7.728883e-06	1.229640e-04	1.675305e-05	7.340621e-06	
10.652140	7.725207e-06	1.234649e-04	1.661562e-05	7.423513e-06	
10.653140	7.721576e-06	1.239750e-04	1.648366e-05	7.506105e-06	
10.654140	7.718020e-06	1.244927e-04	1.635760e-05	7.588237e-06	
10.655140	7.714569e-06	1.250163e-04	1.623783e-05	7.669749e-06	
10.656140	7.711252e-06	1.255441e-04	1.612478e-05	7.750482e-06	
10.657140	7.708100e-06	1.260745e-04	1.601884e-05	7.830275e-06	
10.658140	7.705142e-06	1.266058e-04	1.592044e-05	7.908969e-06	
10.659140	7.702408e-06	1.271363e-04	1.582999e-05	7.986403e-06	
10.660141	7.699928e-06	1.276644e-04	1.574789e-05	8.062419e-06	
10.661141	7.697732e-06	1.281883e-04	1.567455e-05	8.136855e-06	
10.662141	7.695850e-06	1.287065e-04	1.561039e-05	8.209553e-06	
10.663141	7.694312e-06	1.292172e-04	1.555582e-05	8.280352e-06	
10.664141	7.693146e-06	1.297188e-04	1.551124e-05	8.349093e-06	
10.665141	7.692385e-06	1.302096e-04	1.547707e-05	8.415615e-06	
10.666141	7.692056e-06	1.306880e-04	1.545372e-05	8.479759e-06	
10.667141	7.692191e-06	1.311522e-04	1.544161e-05	8.541364e-06	
10.668141	7.692819e-06	1.316006e-04	1.544113e-05	8.600272e-06	
10.669141	7.693969e-06	1.320316e-04	1.545270e-05	8.656322e-06	
10.670141	7.695673e-06	1.324434e-04	1.547673e-05	8.709354e-06	
10.671142	7.697959e-06	1.328344e-04	1.551364e-05	8.759209e-06	
10.672142	7.700857e-06	1.332029e-04	1.556383e-05	8.805726e-06	
10.673142	7.704398e-06	1.335473e-04	1.562771e-05	8.848746e-06	
10.674142	7.708610e-06	1.338659e-04	1.570570e-05	8.888108e-06	
10.675142	7.713522e-06	1.341571e-04	1.579816e-05	8.923665e-06	
10.676142	7.719119e-06	1.344207e-04	1.590487e-05	8.955414e-06	
10.677142	7.725357e-06	1.346573e-04	1.602519e-05	8.983460e-06	
10.678142	7.732192e-06	1.348676e-04	1.615847e-05	9.007905e-06	
10.679142	7.739581e-06	1.350522e-04	1.630407e-05	9.028857e-06	
10.680142	7.747480e-06	1.352119e-04	1.646134e-05	9.046420e-06	
10.681142	7.755845e-06	1.353473e-04	1.662964e-05	9.060699e-06	
10.682143	7.764632e-06	1.354592e-04	1.680830e-05	9.071798e-06	
10.683143	7.773797e-06	1.355481e-04	1.699670e-05	9.079824e-06	
10.684143	7.783296e-06	1.356148e-04	1.719417e-05	9.084882e-06	
10.685143	7.793085e-06	1.356600e-04	1.740008e-05	9.087075e-06	
10.686143	7.803121e-06	1.356843e-04	1.761378e-05	9.086511e-06	
10.687143	7.813359e-06	1.356884e-04	1.783461e-05	9.083293e-06	
10.688143	7.823757e-06	1.356730e-04	1.806194e-05	9.077526e-06	
10.689143	7.834268e-06	1.356388e-04	1.829511e-05	9.069316e-06	
10.690143	7.844851e-06	1.355864e-04	1.853348e-05	9.058768e-06	
10.691143	7.855461e-06	1.355165e-04	1.877640e-05	9.045987e-06	
10.692143	7.866054e-06	1.354299e-04	1.902323e-05	9.031079e-06	
10.693144	7.876586e-06	1.353271e-04	1.927331e-05	9.014147e-06	
10.694144	7.887014e-06	1.352089e-04	1.952600e-05	8.995297e-06	
10.695144	7.897293e-06	1.350760e-04	1.978066e-05	8.974635e-06	
10.696144	7.907379e-06	1.349290e-04	2.003663e-05	8.952265e-06	
10.697144	7.917229e-06	1.347686e-04	2.029326e-05	8.928293e-06	
10.698144	7.926799e-06	1.345955e-04	2.054992e-05	8.902823e-06	
10.699144	7.936045e-06	1.344104e-04	2.080595e-05	8.875961e-06	
10.700144	7.944923e-06	1.342139e-04	2.106071e-05	8.847812e-06	
10.701144	7.953390e-06	1.340067e-04	2.131355e-05	8.818481e-06	
10.702144	7.961400e-06	1.337895e-04	2.156383e-05	8.788072e-06	
10.703144	7.968911e-06	1.335631e-04	2.181088e-05	8.756692e-06	
10.704145	7.975878e-06	1.333280e-04	2.205408e-05	8.724445e-06	
10.705145	7.982258e-06	1.330849e-04	2.229277e-05	8.691436e-06	
10.706145	7.988006e-06	1.328346e-04	2.252630e-05	8.657770e-06	
10.707145	7.993080e-06	1.325776e-04	2.275403e-05	8.623553e-06	
10.708145	7.997434e-06	1.323148e-04	2.297530e-05	8.588889e-06	
10.709145	8.001025e-06	1.320467e-04	2.318948e-05	8.553884e-06	
10.710145	8.003810e-06	1.317741e-04	2.339592e-05	8.518643e-06	
10.711145	8.005744e-06	1.314976e-04	2.359397e-05	8.483270e-06	
10.712145	8.006783e-06	1.312179e-04	2.378297e-05	8.447871e-06	
10.713145	8.006883e-06	1.309356e-04	2.396229e-05	8.412552e-06	
10.714145	8.006002e-06	1.306516e-04	2.413128e-05	8.377416e-06	
10.715146	8.004094e-06	1.303664e-04	2.428929e-05	8.342569e-06	
10.716146	8.001115e-06	1.300807e-04	2.443567e-05	8.308117e-06	
10.717146	7.997023e-06	1.297952e-04	2.456978e-05	8.274164e-06	
10.718146	7.991773e-06	1.295106e-04	2.469096e-05	8.240816e-06	
10.719146	7.985321e-06	1.292275e-04	2.479858e-05	8.208177e-06	
10.720146	7.977623e-06	1.289467e-04	2.489198e-05	8.176352e-06	
10.721146	7.968636e-06	1.286688e-04	2.497052e-05	8.145448e-06	
10.722146	7.958315e-06	1.283945e-04	2.503355e-05	8.115568e-06	
10.723146	7.946617e-06	1.281245e-04	2.508042e-05	8.086818e-06	
10.724146	7.933498e-06	1.278595e-04	2.511049e-05	8.059303e-06	
10.725146	7.918919e-06	1.276000e-04	2.512317e-05	8.033121e-06	
10.726147	7.902918e-06	1.273466e-04	2.511873e-05	8.008269e-06	
10.727147	7.885585e-06	1.270994e-04	2.509804e-05	7.984679e-06	
10.728147	7.867010e-06	1.268587e-04	2.506197e-05	7.962277e-06	
10.729147	7.847284e-06	1.266245e-04	2.501140e-05	7.940992e-06	
10.730147	7.826499e-06	1.263972e-04	2.494720e-05	7.920752e-06	
10.731147	7.804744e-06	1.261769e-04	2.487024e-05	7.901486e-06	
10.732147	7.782111e-06	1.259638e-04	2.478140e-05	7.883121e-06	
10.733147	7.758691e-06	1.257582e-04	2.468155e-05	7.865586e-06	
10.734147	7.734575e-06	1.255602e-04	2.457157e-05	7.848808e-06	
10.735147	7.709852e-06	1.253701e-04	2.445234e-05	7.832717e-06	
10.736147	7.684615e-06	1.251880e-04	2.432473e-05	7.817239e-06	
10.737148	7.658954e-06	1.250141e-04	2.418961e-05	7.802304e-06	
10.738148	7.632959e-06	1.248487e-04	2.404786e-05	7.787839e-06	
10.739148	7.606722e-06	1.246920e-04	2.390035e-05	7.773773e-06	
10.740148	7.580334e-06	1.245441e-04	2.374796e-05	7.760033e-06	
10.741148	7.553885e-06	1.244053e-04	2.359157e-05	7.746549e-06	
10.742148	7.527466e-06	1.242757e-04	2.343204e-05	7.733247e-06	
10.743148	7.501169e-06	1.241556e-04	2.327025e-05	7.720057e-06	
10.744148	7.475083e-06	1.240452e-04	2.310708e-05	7.706906e-06	
10.745148	7.449299e-06	1.239446e-04	2.294341e-05	7.693722e-06	
10.746148	7.423910e-06	1.238541e-04	2.278010e-05	7.680434e-06	
10.747148	7.399005e-06	1.237739e-04	2.261803e-05	7.666970e-06	
10.748149	7.374675e-06	1.237041e-04	2.245808e-05	7.653258e-06	
10.749149	7.351011e-06	1.236451e-04	2.230112e-05	7.639226e-06	
10.750149	7.328104e-06	1.235969e-04	2.214803e-05	7.624803e-06	
10.751149	7.306044e-06	1.235598e-04	2.199968e-05	7.609916e-06	
10.752149	7.284923e-06	1.235341e-04	2.185695e-05	7.594493e-06	
10.753149	7.264832e-06	1.235198e-04	2.172070e-05	7.578464e-06	
10.754149	7.245861e-06	1.235172e-04	2.159183e-05	7.561755e-06	
10.755149	7.228101e-06	1.235265e-04	2.147119e-05	7.544295e-06	
10.756149	7.211643e-06	1.235479e-04	2.135967e-05	7.526013e-06	
10.757149	7.196578e-06	1.235816e-04	2.125814e-05	7.506836e-06	
10.758149	7.182996e-06	1.236278e-04	2.116747e-05	7.486692e-06	
10.759150	7.170989e-06	1.236867e-04	2.108854e-05	7.465510e-06	
10.760150	7.160647e-06	1.237586e-04	2.102223e-05	7.443218e-06	
10.761150	7.152062e-06	1.238435e-04	2.096941e-05	7.419745e-06	
10.762150	7.145323e-06	1.239418e-04	2.093095e-05	7.395017e-06	
10.763150	7.140522e-06	1.240536e-04	2.090773e-05	7.368964e-06	
10.764150	7.137750e-06	1.241792e-04	2.090063e-05	7.341513e-06	
10.765150	7.137097e-06	1.243186e-04	2.091052e-05	7.312593e-06	
10.766150	7.138654e-06	1.244722e-04	2.093826e-05	7.282131e-06	
10.767150	7.142513e-06	1.246401e-04	2.098475e-05	7.250057e-06	
10.768150	7.148764e-06	1.248226e-04	2.105085e-05	7.216298e-06	
10.769150	7.157498e-06	1.250198e-04	2.113744e-05	7.180782e-06	
10.770151	7.168805e-06	1.252319e-04	2.124539e-05	7.143437e-06	
10.771151	7.182777e-06	1.254592e-04	2.137558e-05	7.104193e-06	
10.772151	7.199504e-06	1.257019e-04	2.152888e-05	7.062976e-06	
10.773151	7.219078e-06	1.259601e-04	2.170617e-05	7.019714e-06	
10.774151	7.241588e-06	1.262340e-04	2.190832e-05	6.974337e-06	
10.775151	7.267116e-06	1.265239e-04	2.213612e-05	6.926783e-06	
10.776151	7.295606e-06	1.268293e-04	2.238913e-05	6.877127e-06	
10.777151	7.326908e-06	1.271496e-04	2.266612e-05	6.825538e-06	
10.778151	7.360873e-06	1.274840e-04	2.296582e-05	6.772187e-06	
10.779151	7.397349e-06	1.278319e-04	2.328696e-05	6.717246e-06	
10.780151	7.436185e-06	1.281924e-04	2.362828e-05	6.660885e-06	
10.781152	7.477230e-06	1.285650e-04	2.398851e-05	6.603276e-06	
10.782152	7.520335e-06	1.289489e-04	2.436638e-05	6.544588e-06	
10.783152	7.565347e-06	1.293433e-04	2.476063e-05	6.484995e-06	
10.784152	7.612115e-06	1.297475e-04	2.516999e-05	6.424666e-06	
10.785152	7.660490e-06	1.301609e-04	2.559320e-05	6.363773e-06	
10.786152	7.710320e-06	1.305828e-04	2.602899e-05	6.302486e-06	
10.787152	7.761455e-06	1.310123e-04	2.647610e-05	6.240977e-06	
10.788152	7.813742e-06	1.314488e-04	2.693326e-05	6.179417e-06	
10.789152	7.867033e-06	1.318916e-04	2.739920e-05	6.117977e-06	
10.790152	7.921175e-06	1.323400e-04	2.787265e-05	6.056828e-06	
10.791152	7.976018e-06	1.327932e-04	2.835236e-05	5.996140e-06	
10.792153	8.031411e-06	1.332505e-04	2.883706e-05	5.936086e-06	
10.793153	8.087204e-06	1.337113e-04	2.932548e-05	5.876836e-06	
10.794153	8.143244e-06	1.341747e-04	2.981635e-05	5.818561e-06	
10.795153	8.199382e-06	1.346402e-04	3.030841e-05	5.761432e-06	
10.796153	8.255467e-06	1.351069e-04	3.080040e-05	5.705620e-06	
10.797153	8.311347e-06	1.355741e-04	3.129104e-05	5.651297e-06	
10.798153	8.366873e-06	1.360412e-04	3.177907e-05	5.598633e-06	
10.799153	8.421892e-06	1.365075e-04	3.226323e-05	5.547799e-06	
10.800153	8.476254e-06	1.369721e-04	3.274225e-05	5.498967e-06	
10.801153	8.529809e-06	1.374345e-04	3.321487e-05	5.452307e-06	
10.802153	8.582405e-06	1.378938e-04	3.367981e-05	5.407991e-06	
10.803154	8.633892e-06	1.383494e-04	3.413582e-05	5.366190e-06	
10.804154	8.684119e-06	1.388005e-04	3.458162e-05	5.327074e-06	
10.805154	8.732934e-06	1.392465e-04	3.501595e-05	5.290815e-06	
10.806154	8.780188e-06	1.396866e-04	3.543755e-05	5.257584e-06	
10.807154	8.825729e-06	1.401201e-04	3.584515e-05	5.227552e-06	
10.808154	8.869406e-06	1.405463e-04	3.623748e-05	5.200889e-06	
10.809154	8.911068e-06	1.409645e-04	3.661328e-05	5.177768e-06	
10.810154	8.950565e-06	1.413739e-04	3.697128e-05	5.158358e-06	
10.811154	8.987746e-06	1.417739e-04	3.731022e-05	5.142832e-06	
10.812154	9.022460e-06	1.421637e-04	3.762883e-05	5.131359e-06	
10.813154	9.054555e-06	1.425426e-04	3.792584e-05	5.124112e-06	
10.814155	9.083882e-06	1.429100e-04	3.819999e-05	5.121261e-06	
10.815155	9.110290e-06	1.432650e-04	3.845002e-05	5.122977e-06	
10.816155	9.133626e-06	1.436070e-04	3.867465e-05	5.129432e-06	
10.817155	9.153741e-06	1.439352e-04	3.887262e-05	5.140796e-06	
10.818155	9.170484e-06	1.442490e-04	3.904267e-05	5.157241e-06	
10.819155	9.183704e-06	1.445476e-04	3.918353e-05	5.178937e-06	
10.820155	9.193250e-06	1.448303e-04	3.929393e-05	5.206055e-06	
10.821155	9.198971e-06	1.450964e-04	3.937261e-05	5.238767e-06	
10.822155	9.200717e-06	1.453452e-04	3.941831e-05	5.277244e-06	
10.823155	9.198335e-06	1.455760e-04	3.942975e-05	5.321657e-06	
10.824155	9.191677e-06	1.457880e-04	3.940567e-05	5.372176e-06	
10.825155	9.180605e-06	1.459806e-04	3.934492e-05	5.428952e-06	
10.826156	9.165172e-06	1.461537e-04	3.924780e-05	5.491865e-06	
10.827156	9.145560e-06	1.463076e-04	3.911561e-05	5.560612e-06	
10.828156	9.121951e-06	1.464427e-04	3.894966e-05	5.634889e-06	
10.829156	9.094529e-06	1.465594e-04	3.875125e-05	5.714389e-06	
10.830156	9.063477e-06	1.466578e-04	3.852170e-05	5.798807e-06	
10.831156	9.028978e-06	1.467385e-04	3.826232e-05	5.887835e-06	
10.832156	8.991217e-06	1.468017e-04	3.797443e-05	5.981169e-06	
10.833156	8.950376e-06	1.468477e-04	3.765933e-05	6.078502e-06	
10.834156	8.906639e-06	1.468769e-04	3.731833e-05	6.179529e-06	
10.835156	8.860188e-06	1.468897e-04	3.695275e-05	6.283943e-06	
10.836156	8.811208e-06	1.468863e-04	3.656389e-05	6.391439e-06	
10.837157	8.759883e-06	1.468671e-04	3.615307e-05	6.501711e-06	
10.838157	8.706394e-06	1.468325e-04	3.572161e-05	6.614453e-06	
10.839157	8.650926e-06	1.467828e-04	3.527080e-05	6.729358e-06	
10.840157	8.593661e-06	1.467183e-04	3.480197e-05	6.846122e-06	
10.841157	8.534784e-06	1.466393e-04	3.431642e-05	6.964437e-06	
10.842157	8.474478e-06	1.465462e-04	3.381547e-05	7.083999e-06	
10.843157	8.412926e-06	1.464394e-04	3.330042e-05	7.204501e-06	
10.844157	8.350311e-06	1.463191e-04	3.277259e-05	7.325638e-06	
10.845157	8.286817e-06	1.461857e-04	3.223329e-05	7.447103e-06	
10.846157	8.222628e-06	1.460396e-04	3.168384e-05	7.568590e-06	
10.847157	8.157926e-06	1.458810e-04	3.112553e-05	7.689794e-06	
10.848158	8.092894e-06	1.457103e-04	3.055969e-05	7.810409e-06	
10.849158	8.027718e-06	1.455279e-04	2.998762e-05	7.930129e-06	
10.850158	7.962578e-06	1.453341e-04	2.941064e-05	8.048647e-06	
10.851158	7.897660e-06	1.451292e-04	2.883005e-05	8.165658e-06	
10.852158	7.833146e-06	1.449136e-04	2.824718e-05	8.280856e-06	
10.853158	7.769221e-06	1.446875e-04	2.766332e-05	8.393936e-06	
10.854158	7.706066e-06	1.444514e-04	2.707980e-05	8.504590e-06	
10.855158	7.643866e-06	1.442056e-04	2.649792e-05	8.612514e-06	
10.856158	7.582803e-06	1.439504e-04	2.591899e-05	8.717401e-06	
10.857158	7.523062e-06	1.436861e-04	2.534433e-05	8.818946e-06	
10.858158	7.464826e-06	1.434131e-04	2.477525e-05	8.916842e-06	
10.859159	7.408277e-06	1.431317e-04	2.421305e-05	9.010784e-06	
10.860159	7.353601e-06	1.428423e-04	2.365906e-05	9.100466e-06	
10.861159	7.300978e-06	1.425451e-04	2.311458e-05	9.185581e-06	
10.862159	7.250594e-06	1.422406e-04	2.258091e-05	9.265824e-06	
10.863159	7.202632e-06	1.419291e-04	2.205939e-05	9.340889e-06	
10.864159	7.157274e-06	1.416109e-04	2.155130e-05	9.410470e-06	
10.865159	7.114705e-06	1.412863e-04	2.105798e-05	9.474261e-06	
10.866159	7.075107e-06	1.409557e-04	2.058072e-05	9.531957e-06	
10.867159	7.038665e-06	1.406194e-04	2.012084e-05	9.583250e-06	
10.868159	7.005561e-06	1.402777e-04	1.967965e-05	9.627836e-06	
10.869159	6.975978e-06	1.399310e-04	1.925847e-05	9.665409e-06	
10.870160	6.950101e-06	1.395797e-04	1.885860e-05	9.695662e-06	
10.871160	6.928112e-06	1.392240e-04	1.848135e-05	9.718289e-06	
10.872160	6.910195e-06	1.388643e-04	1.812804e-05	9.732986e-06	
10.873160	6.896533e-06	1.385010e-04	1.779997e-05	9.739445e-06	
10.874160	6.887310e-06	1.381343e-04	1.749847e-05	9.737361e-06	
10.875160	6.882694e-06	1.377647e-04	1.722474e-05	9.726456e-06	
