X [s]	1 Gast Med [V]	2 T Ant [V]	3 R Fem [V]	4 B Fem [V]	
11.461163	1.420767e-05	-6.131901e-06	-1.046133e-05	-9.540080e-07	
11.462164	2.568102e-06	-1.099038e-05	-1.109692e-05	-1.257597e-06	
11.463165	2.574030e-06	-1.795564e-05	-8.776791e-06	3.179025e-07	
11.464166	6.461576e-06	-1.966710e-05	-8.500303e-06	-1.849982e-06	
11.465167	-1.196418e-06	-1.827699e-05	-1.175928e-05	-1.301615e-06	
11.466168	-4.232011e-06	-1.429079e-05	-1.007026e-05	-4.228211e-07	
11.467169	1.223422e-06	1.792979e-05	-4.904378e-06	-3.984404e-06	
11.468170	3.069905e-06	4.995164e-05	-2.420981e-06	-7.046022e-06	
11.469170	3.175973e-06	4.000955e-05	-4.381106e-06	-5.022199e-06	
11.470171	2.683102e-06	1.142086e-05	-4.909733e-06	-1.537378e-07	
11.471172	-3.025838e-06	-6.092838e-06	9.012243e-08	-3.048149e-06	
11.472173	-5.322669e-06	-1.082177e-05	2.838229e-06	-4.604296e-06	
11.473174	-2.919157e-06	-1.152751e-05	2.375835e-06	-2.471688e-07	
11.474175	-3.058778e-06	-5.168962e-06	2.830839e-06	-3.054635e-06	
11.475176	-6.115969e-06	3.295272e-06	1.665675e-06	-3.137338e-06	
11.476177	-1.143125e-05	-1.138144e-05	-7.224580e-07	-4.648983e-07	
11.477178	-1.324745e-05	-3.537129e-05	-3.415801e-06	-3.633047e-06	
11.478179	-9.819561e-06	-3.408040e-05	-3.299683e-06	-2.829811e-06	
11.479179	-5.389820e-06	-1.566354e-05	-1.140280e-06	-1.471857e-06	
11.480180	-7.024672e-06	-5.526533e-07	-3.685990e-06	-2.758464e-06	
11.481181	-1.425718e-05	7.084108e-06	-5.789944e-06	-2.880772e-07	
11.482182	-1.977131e-05	4.914082e-06	-4.837179e-06	3.373142e-06	
11.483183	-3.073789e-05	1.480484e-06	-5.415000e-06	6.541294e-06	
11.484184	-3.706306e-05	3.265252e-06	-3.587306e-06	7.313399e-06	
11.485185	-2.915092e-05	2.109509e-06	3.118501e-06	5.340056e-06	
11.486186	-2.417466e-05	1.642858e-06	8.980860e-06	6.455913e-06	
11.487187	-1.553100e-05	5.101745e-06	8.795369e-06	7.056705e-06	
11.488188	5.693090e-07	4.572859e-06	4.952474e-06	4.021559e-06	
11.489188	1.246752e-05	3.555422e-06	4.098946e-06	5.355002e-06	
11.490189	2.305134e-05	7.336276e-06	4.796280e-06	4.735136e-06	
11.491190	2.904571e-05	7.261753e-06	4.100563e-06	-2.246591e-06	
11.492191	3.058971e-05	1.529127e-06	5.812234e-06	-8.576279e-07	
11.493192	3.357204e-05	-1.111512e-06	6.621153e-06	3.518840e-06	
11.494193	3.243613e-05	-2.082493e-06	6.290951e-06	1.990377e-06	
11.495194	1.910463e-05	-1.757823e-06	5.392138e-06	3.251238e-06	
11.496195	9.008264e-06	-5.092448e-07	9.218353e-07	5.047833e-06	
11.497196	2.453339e-05	-2.576949e-08	1.308551e-06	4.730837e-06	
11.498197	3.314946e-05	4.650564e-06	1.725161e-06	3.409581e-06	
11.499197	3.803486e-07	8.754254e-06	-1.470403e-06	-4.526181e-07	
11.500198	-3.295605e-05	1.115458e-05	-1.028142e-06	-1.778259e-06	
11.501199	-6.867098e-05	1.147717e-05	-1.886834e-06	-2.165181e-06	
11.502200	-1.647947e-04	6.257024e-06	-2.324123e-06	-6.295326e-06	
11.503201	-1.495970e-04	7.025824e-06	-1.485982e-06	-6.710310e-06	
11.504202	9.852501e-05	1.517144e-05	-1.994814e-06	-7.896391e-07	
11.505203	2.123382e-04	1.838570e-05	-1.670916e-06	1.427893e-06	
11.506204	6.915148e-05	9.093536e-06	1.979728e-07	-1.907131e-06	
11.507205	1.182983e-06	-5.734875e-06	3.425323e-06	-2.907207e-06	
11.508206	2.027251e-05	-1.071920e-05	1.795696e-06	-2.848752e-06	
11.509206	2.024883e-05	-1.114085e-05	-4.757083e-07	-4.943766e-06	
11.510207	3.031749e-05	-1.586462e-05	1.927076e-06	-6.478221e-06	
11.511208	1.989561e-05	-1.987995e-05	2.164155e-06	-7.857871e-06	
11.512209	1.290004e-05	-1.869361e-05	2.723929e-06	-5.563985e-06	
11.513210	2.318731e-05	-1.318486e-05	3.267880e-06	-8.878944e-07	
11.514211	1.092551e-05	-1.679601e-05	8.346094e-07	-1.268529e-06	
11.515212	-1.970985e-05	-3.111635e-05	1.398743e-08	-8.286799e-07	
11.516213	-3.422119e-05	-3.262359e-05	-1.646256e-06	1.618796e-06	
11.517214	-4.922589e-05	-8.485246e-06	-5.006613e-06	9.863614e-07	
11.518215	-8.600829e-05	2.245846e-05	-5.788776e-06	-1.120009e-07	
11.519216	-4.879690e-05	3.130143e-05	-2.482548e-06	-2.035951e-07	
11.520216	1.888528e-05	1.683444e-05	-6.766111e-07	1.992249e-06	
11.521217	-1.371223e-05	2.134045e-07	-3.042004e-06	3.528088e-06	
11.522218	-4.152431e-05	6.100457e-06	-1.501400e-06	3.836030e-06	
11.523219	2.253012e-06	2.458326e-05	-6.293564e-07	4.930958e-06	
11.524220	3.215529e-05	1.933662e-05	-2.590615e-06	1.563728e-06	
11.525221	2.804750e-05	5.070077e-06	-3.519139e-07	9.926879e-07	
11.526222	1.477253e-05	-6.324975e-07	1.922292e-07	3.411448e-06	
11.527223	-1.353749e-05	-6.765601e-06	1.057159e-06	-4.835129e-07	
11.528224	-5.361927e-05	-5.435564e-06	3.443540e-06	-1.131435e-06	
11.529225	-2.698356e-05	-3.542170e-06	-1.575693e-06	-1.669557e-06	
11.530225	3.430212e-05	-5.129901e-06	-5.893867e-06	-5.279117e-06	
11.531226	1.635145e-05	1.131048e-06	-3.354357e-06	-4.003396e-06	
11.532227	-8.018173e-07	8.609280e-06	-3.567886e-07	-2.040453e-06	
11.533228	-1.379619e-05	5.973335e-06	8.547455e-07	2.833465e-06	
11.534229	-5.503869e-05	-5.880486e-06	-1.924901e-06	6.747678e-06	
11.535230	1.113066e-05	-1.127896e-05	-2.872109e-06	4.602123e-06	
11.536231	6.194049e-05	-4.534965e-06	2.407037e-06	2.331715e-06	
11.537232	-9.397235e-06	-3.832773e-08	5.216931e-06	6.348182e-07	
11.538233	-1.553023e-05	-8.353120e-07	5.757186e-06	1.236487e-06	
11.539234	1.579209e-05	-7.818308e-07	6.841760e-06	3.447489e-07	
11.540234	-9.893183e-06	-2.499751e-06	4.323807e-06	-1.803469e-06	
11.541235	-1.035663e-05	-1.808537e-06	7.854798e-07	-5.624337e-08	
11.542236	2.137298e-05	3.808164e-06	-2.634701e-07	1.504475e-07	
11.543237	4.131203e-05	-1.929751e-06	-2.914604e-06	-1.439776e-06	
